creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0038,Business & Entrepreneurship,LinkedIn,38,2025-12-11,476374,4137,0.0378,0.0041,0.389,0.674,0.0033,0.534,0.0031,1.9,6,60.3,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,39,2025-12-18,477339,5102,0.0418,0.0112,0.389,0.891,0.0055,0.296,0.008,5.2,6,62.6,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,40,2025-12-25,472039,-198,0.0432,0.0126,0.448,0.765,0.005,0.408,0.0042,4.2,3,69.2,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,41,2026-01-01,473163,926,0.0497,0.0118,0.421,0.72,0.0045,0.539,0.0058,5.0,17,69.4,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,42,2026-01-08,477102,4865,0.0505,0.0097,0.472,0.677,0.0033,0.426,0.0012,5.2,4,72.6,Safe,False
CRE0038,Business & Entrepreneurship,LinkedIn,43,2026-01-15,479216,6979,0.0432,0.012,0.213,0.691,0.003,0.547,0.0048,4.0,4,57.5,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,44,2026-01-22,474765,2528,0.0487,0.0049,0.438,0.799,0.0062,0.264,0.0069,1.7,14,54.3,Alert,False
CRE0038,Business & Entrepreneurship,LinkedIn,45,2026-01-29,473473,1236,0.0409,0.0094,0.43,0.746,0.0022,0.292,0.0016,2.3,8,61.9,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,46,2026-02-05,475418,3181,0.0402,0.0116,0.533,0.68,0.0058,0.354,0.0045,5.1,13,69.4,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,47,2026-02-12,477202,4965,0.049,0.0143,0.406,0.719,0.0031,0.545,0.004,5.9,19,71.4,Safe,False
CRE0038,Business & Entrepreneurship,LinkedIn,48,2026-02-19,475997,3760,0.0455,0.009,0.357,0.708,0.0059,0.289,0.0014,5.3,10,62.9,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,49,2026-02-26,479923,7686,0.0443,0.0065,0.433,0.793,0.0037,0.301,0.0072,4.2,19,60.3,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,50,2026-03-05,474770,2533,0.0507,0.0134,0.473,0.44,0.0047,0.524,0.0056,5.7,15,67.2,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,51,2026-03-12,476532,4295,0.0394,0.0078,0.293,0.929,0.005,0.49,0.0063,2.3,5,59.4,Watch,False
CRE0038,Business & Entrepreneurship,LinkedIn,52,2026-03-19,472781,544,0.0408,0.0049,0.484,0.995,0.0053,0.522,0.0071,4.3,3,72.6,Safe,False
CRE0039,Beauty & Fashion,Instagram,1,2025-03-27,83289,718,0.0237,0.0029,0.458,0.665,0.0021,0.339,0.0037,2.9,13,59.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,2,2025-04-03,81628,-943,0.0244,0.0067,0.426,0.599,0.0028,0.544,0.0053,1.9,13,59.5,Watch,False
CRE0039,Beauty & Fashion,Instagram,3,2025-04-10,85829,3258,0.0231,0.0066,0.47,0.87,0.0019,0.423,0.0042,2.2,6,66.4,Watch,False
CRE0039,Beauty & Fashion,Instagram,4,2025-04-17,83299,728,0.0296,0.0075,0.384,0.662,0.0021,0.443,0.004,2.9,12,60.5,Watch,False
CRE0039,Beauty & Fashion,Instagram,5,2025-04-24,83459,888,0.0261,0.006,0.452,0.756,0.0023,0.394,0.0026,1.6,6,62.5,Watch,False
CRE0039,Beauty & Fashion,Instagram,6,2025-05-01,83433,862,0.0227,0.0023,0.543,0.781,0.0025,0.439,0.0012,3.0,1,69.5,Watch,False
CRE0039,Beauty & Fashion,Instagram,7,2025-05-08,82345,-226,0.0228,0.0035,0.364,0.734,0.0034,0.499,0.0038,3.1,1,61.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,8,2025-05-15,83108,537,0.0284,0.0033,0.367,0.712,0.0021,0.325,0.0079,4.2,17,54.2,Alert,False
CRE0039,Beauty & Fashion,Instagram,9,2025-05-22,81590,-981,0.0271,0.0067,0.383,0.526,0.0026,0.362,0.004,3.4,18,56.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,10,2025-05-29,81738,-833,0.0268,0.0034,0.353,0.816,0.004,0.282,0.0015,2.3,3,56.9,Watch,False
CRE0039,Beauty & Fashion,Instagram,11,2025-06-05,83282,711,0.0293,0.0076,0.442,0.688,0.0031,0.367,0.0077,1.6,18,55.4,Watch,False
CRE0039,Beauty & Fashion,Instagram,12,2025-06-12,83784,1213,0.0287,0.0069,0.4,0.679,0.002,0.491,0.0071,4.0,16,62.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,13,2025-06-19,82557,-14,0.0258,0.0039,0.344,0.573,0.0019,0.281,0.0037,2.1,6,49.1,Alert,False
CRE0039,Beauty & Fashion,Instagram,14,2025-06-26,82628,57,0.0278,0.0032,0.544,0.764,0.003,0.308,0.0051,5.9,20,65.7,Watch,False
CRE0039,Beauty & Fashion,Instagram,15,2025-07-03,83405,834,0.0249,0.0051,0.469,0.82,0.0034,0.251,0.005,2.7,7,59.8,Watch,False
CRE0039,Beauty & Fashion,Instagram,16,2025-07-10,82653,82,0.0265,0.0077,0.49,0.637,0.0031,0.529,0.0016,3.5,17,70.7,Safe,False
CRE0039,Beauty & Fashion,Instagram,17,2025-07-17,83828,1257,0.0275,0.0062,0.41,0.889,0.0015,0.415,0.0052,5.8,4,68.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,18,2025-07-24,84447,1876,0.0238,0.0054,0.464,0.662,0.0023,0.468,0.004,5.9,20,68.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,19,2025-07-31,82812,241,0.0299,0.005,0.363,0.737,0.0033,0.356,0.0028,1.6,10,56.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,20,2025-08-07,80798,-1773,0.0235,0.0054,0.364,0.631,0.0019,0.376,0.0032,4.9,12,60.9,Watch,False
CRE0039,Beauty & Fashion,Instagram,21,2025-08-14,84597,2026,0.0257,0.0031,0.391,0.748,0.0028,0.525,0.0069,5.5,16,63.9,Watch,False
CRE0039,Beauty & Fashion,Instagram,22,2025-08-21,82651,80,0.025,0.0052,0.328,0.609,0.0023,0.489,0.0047,5.9,9,60.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,23,2025-08-28,82169,-402,0.0268,0.0074,0.405,0.815,0.0036,0.364,0.0034,3.1,14,63.2,Watch,False
CRE0039,Beauty & Fashion,Instagram,24,2025-09-04,83213,642,0.0269,0.0067,0.508,0.806,0.0019,0.406,0.0045,2.1,8,65.7,Watch,False
CRE0039,Beauty & Fashion,Instagram,25,2025-09-11,82747,176,0.0286,0.0062,0.53,0.704,0.0015,0.499,0.0075,5.4,8,69.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,26,2025-09-18,80963,-1608,0.0147,0.0035,0.301,0.51,0.0017,0.375,0.0107,3.8,21,45.5,Alert,True
CRE0039,Beauty & Fashion,Instagram,27,2025-09-25,80593,-1978,0.0173,0.0045,0.321,0.644,0.0023,0.176,0.0035,3.2,19,48.9,Alert,True
CRE0039,Beauty & Fashion,Instagram,28,2025-10-02,79459,-3112,0.014,0.0032,0.217,0.534,0.0016,0.297,0.0135,2.8,6,37.3,Critical,True
CRE0039,Beauty & Fashion,Instagram,29,2025-10-09,81110,-1461,0.0152,0.0029,0.237,0.522,0.0021,0.203,0.0044,2.0,23,39.1,Critical,True
CRE0039,Beauty & Fashion,Instagram,30,2025-10-16,80774,-1797,0.0156,0.0045,0.233,0.601,0.0017,0.33,0.0167,3.8,21,43.0,Alert,True
CRE0039,Beauty & Fashion,Instagram,31,2025-10-23,79071,-3500,0.0165,0.0034,0.213,0.434,0.0025,0.266,0.0088,1.5,21,32.9,Critical,True
CRE0039,Beauty & Fashion,Instagram,32,2025-10-30,80885,-1686,0.0145,0.0027,0.258,0.591,0.0014,0.18,0.0172,1.2,26,33.6,Critical,True
CRE0039,Beauty & Fashion,Instagram,33,2025-11-06,80923,-1648,0.0162,0.0023,0.23,0.598,0.0016,0.28,0.0131,1.6,21,36.0,Critical,True
CRE0039,Beauty & Fashion,Instagram,34,2025-11-13,82116,-455,0.0167,0.0021,0.211,0.307,0.0013,0.198,0.0047,1.8,12,32.4,Critical,True
CRE0039,Beauty & Fashion,Instagram,35,2025-11-20,83270,699,0.0293,0.0083,0.469,0.611,0.0036,0.404,0.0044,5.9,15,66.7,Watch,False
CRE0039,Beauty & Fashion,Instagram,36,2025-11-27,82683,112,0.0268,0.0041,0.406,0.756,0.002,0.331,0.0045,3.2,7,58.9,Watch,False
CRE0039,Beauty & Fashion,Instagram,37,2025-12-04,82580,9,0.0246,0.0062,0.43,0.746,0.0023,0.372,0.0021,2.5,19,63.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,38,2025-12-11,82864,293,0.0266,0.0029,0.377,0.759,0.0027,0.37,0.0066,3.3,12,56.3,Watch,False
CRE0039,Beauty & Fashion,Instagram,39,2025-12-18,83694,1123,0.0271,0.0066,0.464,0.792,0.0031,0.517,0.0054,3.5,11,68.3,Watch,False
CRE0039,Beauty & Fashion,Instagram,40,2025-12-25,82741,170,0.0271,0.0052,0.396,0.806,0.0029,0.482,0.0066,4.9,0,65.7,Watch,False
CRE0039,Beauty & Fashion,Instagram,41,2026-01-01,82907,336,0.0238,0.006,0.476,0.783,0.003,0.476,0.0079,5.9,10,68.2,Watch,False
CRE0039,Beauty & Fashion,Instagram,42,2026-01-08,83197,626,0.0233,0.0041,0.471,0.773,0.0026,0.304,0.0058,2.0,19,58.0,Watch,False
CRE0039,Beauty & Fashion,Instagram,43,2026-01-15,84087,1516,0.0227,0.0036,0.467,0.65,0.0029,0.382,0.0062,2.8,14,58.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,44,2026-01-22,83071,500,0.0235,0.006,0.363,0.733,0.002,0.314,0.0049,2.3,7,54.3,Alert,False
CRE0039,Beauty & Fashion,Instagram,45,2026-01-29,83164,593,0.0281,0.0066,0.443,0.693,0.0035,0.457,0.006,3.7,14,63.8,Watch,False
CRE0039,Beauty & Fashion,Instagram,46,2026-02-05,83570,999,0.0288,0.0072,0.427,0.697,0.0041,0.463,0.0014,4.0,18,68.7,Watch,False
CRE0039,Beauty & Fashion,Instagram,47,2026-02-12,84393,1822,0.0258,0.0069,0.474,0.788,0.0028,0.357,0.0022,4.9,13,70.5,Safe,False
CRE0039,Beauty & Fashion,Instagram,48,2026-02-19,84365,1794,0.0224,0.0024,0.373,0.686,0.003,0.383,0.0053,4.2,13,57.9,Watch,False
CRE0039,Beauty & Fashion,Instagram,49,2026-02-26,83954,1383,0.0258,0.0046,0.423,0.955,0.0014,0.401,0.0078,5.3,3,66.3,Watch,False
CRE0039,Beauty & Fashion,Instagram,50,2026-03-05,84466,1895,0.0249,0.0033,0.429,0.643,0.003,0.293,0.0061,1.8,11,51.9,Alert,False
CRE0039,Beauty & Fashion,Instagram,51,2026-03-12,83625,1054,0.0277,0.0065,0.407,0.656,0.0035,0.453,0.0041,4.5,17,64.6,Watch,False
CRE0039,Beauty & Fashion,Instagram,52,2026-03-19,82683,112,0.0249,0.0062,0.353,0.613,0.003,0.405,0.0045,4.0,14,58.0,Watch,False
CRE0040,Science & Space,Instagram,1,2025-03-27,227238,-910,0.033,0.0084,0.392,0.809,0.0045,0.272,0.0043,4.1,15,61.2,Watch,False
CRE0040,Science & Space,Instagram,2,2025-04-03,235156,7008,0.0364,0.0041,0.405,0.667,0.0026,0.41,0.0028,5.7,17,64.7,Watch,False
CRE0040,Science & Space,Instagram,3,2025-04-10,227861,-287,0.0342,0.0039,0.387,0.659,0.0035,0.405,0.0047,5.8,13,61.5,Watch,False
CRE0040,Science & Space,Instagram,4,2025-04-17,228696,548,0.0395,0.0083,0.41,0.854,0.0037,0.439,0.0047,4.9,2,69.2,Watch,False
CRE0040,Science & Space,Instagram,5,2025-04-24,230388,2240,0.033,0.0075,0.389,0.68,0.0044,0.288,0.0071,3.9,11,55.4,Watch,False
CRE0040,Science & Space,Instagram,6,2025-05-01,229468,1320,0.0379,0.0038,0.519,0.449,0.0043,0.472,0.002,5.2,3,67.7,Watch,False
CRE0040,Science & Space,Instagram,7,2025-05-08,228431,283,0.0387,0.0055,0.33,0.875,0.0032,0.454,0.0066,3.0,16,59.2,Watch,False
CRE0040,Science & Space,Instagram,8,2025-05-15,228942,794,0.0374,0.0043,0.425,0.602,0.0052,0.43,0.0069,4.9,19,60.8,Watch,False
CRE0040,Science & Space,Instagram,9,2025-05-22,233381,5233,0.0398,0.0108,0.409,0.679,0.004,0.293,0.0028,3.9,6,62.1,Watch,False
CRE0040,Science & Space,Instagram,10,2025-05-29,226311,-1837,0.0344,0.01,0.51,0.772,0.0031,0.509,0.0015,5.7,3,77.9,Safe,False
CRE0040,Science & Space,Instagram,11,2025-06-05,231436,3288,0.0372,0.0045,0.477,0.769,0.0042,0.428,0.0053,3.9,15,66.4,Watch,False
CRE0040,Science & Space,Instagram,12,2025-06-12,234206,6058,0.0368,0.0081,0.441,0.548,0.0026,0.398,0.0032,4.4,6,63.8,Watch,False
CRE0040,Science & Space,Instagram,13,2025-06-19,226946,-1202,0.0349,0.0049,0.447,0.693,0.0032,0.549,0.0017,4.5,16,70.5,Safe,False
CRE0040,Science & Space,Instagram,14,2025-06-26,225269,-2879,0.0387,0.011,0.382,0.744,0.0033,0.375,0.0015,2.4,21,62.9,Watch,False
CRE0040,Science & Space,Instagram,15,2025-07-03,231342,3194,0.0344,0.004,0.423,0.669,0.0051,0.263,0.0062,5.5,14,57.8,Watch,False
CRE0040,Science & Space,Instagram,16,2025-07-10,230457,2309,0.0361,0.0046,0.464,0.626,0.0022,0.449,0.003,5.4,20,68.0,Watch,False
CRE0040,Science & Space,Instagram,17,2025-07-17,230200,2052,0.0403,0.0062,0.312,0.736,0.0049,0.391,0.0018,3.1,3,58.9,Watch,False
CRE0040,Science & Space,Instagram,18,2025-07-24,232219,4071,0.0401,0.0051,0.4,0.65,0.0045,0.3,0.0073,4.0,16,54.7,Alert,False
CRE0040,Science & Space,Instagram,19,2025-07-31,230109,1961,0.0398,0.0111,0.383,0.904,0.006,0.527,0.0069,5.3,1,69.8,Watch,False
CRE0040,Science & Space,Instagram,20,2025-08-07,233841,5693,0.0418,0.0084,0.395,0.664,0.0024,0.297,0.0078,5.6,14,57.5,Watch,False
CRE0040,Science & Space,Instagram,21,2025-08-14,226655,-1493,0.0349,0.0069,0.33,0.972,0.0041,0.374,0.0037,2.3,9,60.8,Watch,False
CRE0040,Science & Space,Instagram,22,2025-08-21,228350,202,0.0328,0.0044,0.359,0.727,0.0031,0.413,0.0027,2.5,13,58.9,Watch,False
CRE0040,Science & Space,Instagram,23,2025-08-28,228354,206,0.0382,0.0091,0.433,0.595,0.0029,0.541,0.0026,4.0,13,67.6,Watch,False
CRE0040,Science & Space,Instagram,24,2025-09-04,228713,565,0.0394,0.0101,0.413,0.868,0.0046,0.46,0.0048,3.5,20,68.0,Watch,False
CRE0040,Science & Space,Instagram,25,2025-09-11,227841,-307,0.0403,0.0093,0.393,0.682,0.0043,0.521,0.0068,1.9,16,59.0,Watch,False
CRE0040,Science & Space,Instagram,26,2025-09-18,229806,1658,0.0393,0.0101,0.512,0.577,0.0048,0.38,0.0076,2.2,4,58.8,Watch,False
CRE0040,Science & Space,Instagram,27,2025-09-25,227191,-957,0.0378,0.0082,0.556,0.673,0.0032,0.518,0.0034,2.6,10,68.5,Watch,False
CRE0040,Science & Space,Instagram,28,2025-10-02,229496,1348,0.0328,0.009,0.404,0.605,0.0028,0.536,0.0019,1.8,4,62.6,Watch,False
CRE0040,Science & Space,Instagram,29,2025-10-09,228849,701,0.0404,0.0081,0.402,0.72,0.0053,0.521,0.0053,4.9,19,67.2,Watch,False
CRE0040,Science & Space,Instagram,30,2025-10-16,233291,5143,0.0371,0.0055,0.424,0.767,0.0048,0.451,0.0033,5.8,17,69.0,Watch,False
CRE0040,Science & Space,Instagram,31,2025-10-23,231536,3388,0.0384,0.0058,0.421,0.638,0.0032,0.521,0.0036,4.7,11,66.9,Watch,False
CRE0040,Science & Space,Instagram,32,2025-10-30,227840,-308,0.041,0.0041,0.52,0.668,0.0039,0.392,0.0068,2.5,18,60.0,Watch,False
CRE0040,Science & Space,Instagram,33,2025-11-06,228656,508,0.039,0.0075,0.259,0.705,0.0051,0.314,0.0069,2.7,8,48.0,Alert,False
CRE0040,Science & Space,Instagram,34,2025-11-13,227247,-901,0.0378,0.0078,0.419,0.729,0.004,0.483,0.0011,4.5,18,71.0,Safe,False
CRE0040,Science & Space,Instagram,35,2025-11-20,229995,1847,0.0392,0.0098,0.423,0.814,0.0036,0.524,0.0075,3.3,0,65.4,Watch,False
CRE0040,Science & Space,Instagram,36,2025-11-27,230518,2370,0.042,0.0042,0.549,0.867,0.0046,0.439,0.0023,3.9,5,72.7,Safe,False
CRE0040,Science & Space,Instagram,37,2025-12-04,232122,3974,0.0327,0.0055,0.477,0.808,0.0046,0.289,0.0051,3.8,6,63.4,Watch,False
CRE0040,Science & Space,Instagram,38,2025-12-11,233596,5448,0.0349,0.0044,0.394,0.659,0.0036,0.413,0.0034,4.5,20,62.6,Watch,False
CRE0040,Science & Space,Instagram,39,2025-12-18,232210,4062,0.0358,0.008,0.414,0.681,0.0024,0.319,0.0066,4.1,16,58.7,Watch,False
CRE0040,Science & Space,Instagram,40,2025-12-25,225710,-2438,0.0387,0.0069,0.426,0.724,0.003,0.368,0.0046,3.1,4,61.2,Watch,False
CRE0040,Science & Space,Instagram,41,2026-01-01,228156,8,0.0322,0.0054,0.303,0.629,0.0039,0.472,0.0061,2.5,6,52.9,Alert,False
CRE0040,Science & Space,Instagram,42,2026-01-08,229864,1716,0.0347,0.0038,0.441,0.75,0.0028,0.419,0.0052,5.5,1,65.9,Watch,False
CRE0040,Science & Space,Instagram,43,2026-01-15,226394,-1754,0.0415,0.005,0.473,0.941,0.0022,0.447,0.0059,2.7,3,67.4,Watch,False
CRE0040,Science & Space,Instagram,44,2026-01-22,234902,6754,0.0328,0.0072,0.431,0.578,0.0032,0.531,0.0029,2.7,10,63.5,Watch,False
CRE0040,Science & Space,Instagram,45,2026-01-29,228461,313,0.0366,0.0079,0.486,0.74,0.0029,0.412,0.0073,2.2,21,61.7,Watch,False
CRE0040,Science & Space,Instagram,46,2026-02-05,228137,-11,0.0338,0.0043,0.32,0.672,0.0046,0.371,0.0058,4.1,4,54.7,Alert,False
CRE0040,Science & Space,Instagram,47,2026-02-12,229351,1203,0.0385,0.0098,0.418,0.844,0.0055,0.282,0.0063,1.9,4,57.7,Watch,False
CRE0040,Science & Space,Instagram,48,2026-02-19,227601,-547,0.0336,0.0065,0.487,0.645,0.0034,0.502,0.0029,5.3,1,72.0,Safe,False
CRE0040,Science & Space,Instagram,49,2026-02-26,231455,3307,0.0381,0.0053,0.504,0.71,0.0037,0.386,0.0063,2.1,4,60.8,Watch,False
CRE0040,Science & Space,Instagram,50,2026-03-05,225513,-2635,0.0404,0.0042,0.421,0.797,0.0049,0.408,0.0062,5.2,7,64.7,Watch,False
CRE0040,Science & Space,Instagram,51,2026-03-12,229425,1277,0.0392,0.0103,0.475,0.829,0.005,0.393,0.0011,2.6,11,70.3,Safe,False
CRE0040,Science & Space,Instagram,52,2026-03-19,230679,2531,0.033,0.0057,0.44,0.657,0.0026,0.491,0.006,2.5,2,61.2,Watch,False
CRE0041,Travel & Adventure,YouTube,1,2025-03-27,371116,-2401,0.0409,0.0053,0.525,0.599,0.0036,0.494,0.0079,4.7,18,65.4,Watch,False
CRE0041,Travel & Adventure,YouTube,2,2025-04-03,370691,-2826,0.0431,0.0103,0.314,0.71,0.0049,0.296,0.0044,3.8,11,56.1,Watch,False
CRE0041,Travel & Adventure,YouTube,3,2025-04-10,374354,837,0.0401,0.0049,0.445,0.918,0.0022,0.381,0.0078,5.7,7,66.2,Watch,False
CRE0041,Travel & Adventure,YouTube,4,2025-04-17,377538,4021,0.0361,0.0045,0.419,0.825,0.0027,0.472,0.0042,2.6,11,64.4,Watch,False
CRE0041,Travel & Adventure,YouTube,5,2025-04-24,376099,2582,0.0466,0.0137,0.368,0.636,0.0067,0.406,0.0036,4.6,13,64.4,Watch,False
CRE0041,Travel & Adventure,YouTube,6,2025-05-01,375133,1616,0.04,0.0042,0.451,0.62,0.0029,0.501,0.0022,2.2,7,63.8,Watch,False
CRE0041,Travel & Adventure,YouTube,7,2025-05-08,373007,-510,0.0356,0.0069,0.462,0.64,0.0028,0.427,0.0075,5.9,6,64.0,Watch,False
CRE0041,Travel & Adventure,YouTube,8,2025-05-15,372679,-838,0.0397,0.0047,0.518,0.663,0.0046,0.353,0.0075,2.9,15,59.0,Watch,False
CRE0041,Travel & Adventure,YouTube,9,2025-05-22,372710,-807,0.0428,0.0047,0.357,0.821,0.0038,0.266,0.0069,4.4,17,56.0,Watch,False
CRE0041,Travel & Adventure,YouTube,10,2025-05-29,374328,811,0.0352,0.0061,0.296,0.817,0.0036,0.468,0.0026,3.9,8,62.8,Watch,False
CRE0041,Travel & Adventure,YouTube,11,2025-06-05,373999,482,0.0358,0.0098,0.567,0.792,0.0054,0.421,0.0034,5.2,8,74.0,Safe,False
CRE0041,Travel & Adventure,YouTube,12,2025-06-12,368229,-5288,0.04,0.0073,0.33,0.741,0.0027,0.308,0.0049,2.2,10,53.0,Alert,False
CRE0041,Travel & Adventure,YouTube,13,2025-06-19,379244,5727,0.0394,0.0115,0.489,0.789,0.0055,0.308,0.0057,3.1,8,64.6,Watch,False
CRE0041,Travel & Adventure,YouTube,14,2025-06-26,373178,-339,0.0404,0.0045,0.364,0.76,0.0035,0.52,0.0071,5.7,19,63.1,Watch,False
CRE0041,Travel & Adventure,YouTube,15,2025-07-03,377426,3909,0.0461,0.0138,0.439,0.791,0.0053,0.372,0.0062,4.9,2,68.0,Watch,False
CRE0041,Travel & Adventure,YouTube,16,2025-07-10,370107,-3410,0.041,0.0088,0.463,0.692,0.0046,0.484,0.0048,4.0,1,68.2,Watch,False
CRE0041,Travel & Adventure,YouTube,17,2025-07-17,381956,8439,0.0445,0.0123,0.45,0.881,0.0066,0.404,0.0073,5.2,3,69.9,Watch,False
CRE0041,Travel & Adventure,YouTube,18,2025-07-24,373558,41,0.0412,0.0072,0.411,0.766,0.0044,0.424,0.004,2.6,8,62.7,Watch,False
CRE0041,Travel & Adventure,YouTube,19,2025-07-31,375107,1590,0.0351,0.0085,0.409,0.535,0.0036,0.303,0.0043,4.2,4,57.7,Watch,False
CRE0041,Travel & Adventure,YouTube,20,2025-08-07,374107,590,0.0458,0.0094,0.39,0.726,0.0059,0.464,0.0078,1.9,18,57.7,Watch,False
CRE0041,Travel & Adventure,YouTube,21,2025-08-14,376117,2600,0.037,0.005,0.321,0.58,0.0026,0.477,0.008,4.1,19,54.2,Alert,False
CRE0041,Travel & Adventure,YouTube,22,2025-08-21,365063,-8454,0.0264,0.0053,0.201,0.502,0.0019,0.276,0.0144,2.5,16,35.5,Critical,True
CRE0041,Travel & Adventure,YouTube,23,2025-08-28,364133,-9384,0.0269,0.0076,0.399,0.376,0.0016,0.287,0.0161,3.0,24,45.1,Alert,True
CRE0041,Travel & Adventure,YouTube,24,2025-09-04,361499,-12018,0.0241,0.0057,0.315,0.477,0.0033,0.354,0.0072,2.9,20,46.8,Alert,True
CRE0041,Travel & Adventure,YouTube,25,2025-09-11,367215,-6302,0.0241,0.0038,0.305,0.502,0.0028,0.295,0.0069,2.2,13,43.2,Alert,True
CRE0041,Travel & Adventure,YouTube,26,2025-09-18,366499,-7018,0.0222,0.0025,0.379,0.407,0.0033,0.383,0.0027,3.7,25,54.3,Alert,True
CRE0041,Travel & Adventure,YouTube,27,2025-09-25,366058,-7459,0.0223,0.0038,0.22,0.5,0.0022,0.372,0.013,2.5,10,38.7,Critical,True
CRE0041,Travel & Adventure,YouTube,28,2025-10-02,360180,-13337,0.028,0.006,0.28,0.422,0.0022,0.296,0.0107,2.4,13,38.5,Critical,True
CRE0041,Travel & Adventure,YouTube,29,2025-10-09,372688,-829,0.0232,0.0033,0.26,0.449,0.0022,0.363,0.0053,1.2,24,41.3,Alert,True
CRE0041,Travel & Adventure,YouTube,30,2025-10-16,356105,-17412,0.024,0.0052,0.336,0.465,0.0034,0.251,0.0106,1.7,9,39.1,Critical,True
CRE0041,Travel & Adventure,YouTube,31,2025-10-23,380595,7078,0.0365,0.0053,0.38,0.717,0.0041,0.35,0.0034,2.6,12,57.8,Watch,False
CRE0041,Travel & Adventure,YouTube,32,2025-10-30,380667,7150,0.0408,0.0074,0.334,0.662,0.004,0.518,0.0077,2.2,10,54.6,Alert,False
CRE0041,Travel & Adventure,YouTube,33,2025-11-06,378208,4691,0.0383,0.0075,0.422,0.816,0.0044,0.536,0.0047,3.1,16,66.9,Watch,False
CRE0041,Travel & Adventure,YouTube,34,2025-11-13,385592,12075,0.0421,0.0099,0.418,0.584,0.0042,0.439,0.0054,3.7,17,61.7,Watch,False
CRE0041,Travel & Adventure,YouTube,35,2025-11-20,371721,-1796,0.0381,0.0079,0.452,0.858,0.0041,0.304,0.0069,3.3,18,61.7,Watch,False
CRE0041,Travel & Adventure,YouTube,36,2025-11-27,380099,6582,0.043,0.0098,0.417,0.783,0.0025,0.311,0.0068,5.8,19,63.0,Watch,False
CRE0041,Travel & Adventure,YouTube,37,2025-12-04,374188,671,0.0406,0.0075,0.283,0.662,0.0027,0.266,0.0062,1.9,8,46.0,Alert,False
CRE0041,Travel & Adventure,YouTube,38,2025-12-11,375521,2004,0.0369,0.0061,0.399,0.695,0.0027,0.439,0.0079,4.2,6,60.0,Watch,False
CRE0041,Travel & Adventure,YouTube,39,2025-12-18,382368,8851,0.0455,0.0099,0.457,0.861,0.0051,0.431,0.006,4.0,18,69.0,Watch,False
CRE0041,Travel & Adventure,YouTube,40,2025-12-25,381724,8207,0.0359,0.0054,0.258,0.703,0.004,0.402,0.0067,3.7,18,51.9,Alert,False
CRE0041,Travel & Adventure,YouTube,41,2026-01-01,379595,6078,0.036,0.0046,0.4,0.704,0.0035,0.473,0.0075,1.6,2,55.8,Watch,False
CRE0041,Travel & Adventure,YouTube,42,2026-01-08,382410,8893,0.0415,0.0053,0.427,0.623,0.0045,0.341,0.0037,3.7,0,59.9,Watch,False
CRE0041,Travel & Adventure,YouTube,43,2026-01-15,369512,-4005,0.0394,0.0118,0.422,0.641,0.0052,0.463,0.0075,2.1,15,59.2,Watch,False
CRE0041,Travel & Adventure,YouTube,44,2026-01-22,378443,4926,0.0374,0.0104,0.436,0.615,0.0045,0.352,0.0038,5.3,2,65.0,Watch,False
CRE0041,Travel & Adventure,YouTube,45,2026-01-29,374115,598,0.0471,0.0119,0.441,0.749,0.006,0.364,0.0061,3.2,6,63.0,Watch,False
CRE0041,Travel & Adventure,YouTube,46,2026-02-05,376337,2820,0.0444,0.0107,0.4,0.607,0.0031,0.438,0.007,5.4,6,62.6,Watch,False
CRE0041,Travel & Adventure,YouTube,47,2026-02-12,366577,-6940,0.0367,0.0053,0.377,0.765,0.0025,0.464,0.0064,1.5,8,56.8,Watch,False
CRE0041,Travel & Adventure,YouTube,48,2026-02-19,370864,-2653,0.0456,0.007,0.448,0.52,0.0059,0.321,0.001,4.8,0,63.8,Watch,False
CRE0041,Travel & Adventure,YouTube,49,2026-02-26,377074,3557,0.0364,0.0084,0.374,0.763,0.0047,0.424,0.0054,5.8,1,64.6,Watch,False
