niche,content_format,platform,total_pieces,avg_views,avg_revenue,total_revenue,avg_production_hours,avg_revenue_per_hour,converting_pieces,avg_engagement_likes,avg_saves,conversion_rate,revenue_per_view
Personal Development,Instagram Reel,Substack,6,79114.33333333333,30070.798333333336,180424.79,3.033333333333333,10076.263333333334,2,4631.666666666667,1625.5,0.3333,0.380093
Personal Development,Instagram Reel,TikTok,4,27643.5,0.0,0.0,3.025,0.0,0,2108.75,466.5,0.0,0.0
Personal Development,Instagram Reel,Twitter/X,9,54051.444444444445,6661.764444444444,59955.88,3.033333333333333,1714.1688888888887,2,3320.6666666666665,1210.2222222222222,0.2222,0.123249
Personal Development,Instagram Reel,YouTube,10,30009.6,6735.920999999999,67359.20999999999,2.43,4263.058,4,2151.2,885.0,0.4,0.224459
Personal Development,Instagram Story,Instagram,9,20245.777777777777,2236.266666666667,20126.4,0.30000000000000004,11956.074444444443,3,1472.0,486.3333333333333,0.3333,0.110456
Personal Development,Instagram Story,LinkedIn,4,181780.25,4436.71,17746.84,0.275,15235.1775,1,12348.0,5607.5,0.25,0.024407
Personal Development,Instagram Story,Substack,6,17960.666666666668,0.0,0.0,0.2833333333333333,0.0,0,1440.0,674.5,0.0,0.0
Personal Development,Instagram Story,TikTok,6,66301.33333333333,19519.206666666665,117115.23999999999,0.3,50037.24166666667,2,3960.0,1940.8333333333333,0.3333,0.294401
Personal Development,Instagram Story,Twitter/X,4,13689.0,2910.995,11643.98,0.375,6203.2525,1,1007.25,569.0,0.25,0.212652
Personal Development,Instagram Story,YouTube,9,32628.444444444445,0.0,0.0,0.32222222222222224,0.0,0,1806.2222222222222,741.1111111111111,0.0,0.0
Personal Development,LinkedIn Post,Instagram,6,24456.333333333332,6940.058333333334,41640.350000000006,0.9333333333333332,7286.966666666667,2,1813.0,803.1666666666666,0.3333,0.283773
Personal Development,LinkedIn Post,LinkedIn,7,41051.142857142855,2710.9557142857147,18976.690000000002,0.7142857142857143,4972.78,2,2122.8571428571427,745.1428571428571,0.2857,0.066038
Personal Development,LinkedIn Post,Substack,5,23233.6,0.0,0.0,1.1,0.0,0,2133.4,460.6,0.0,0.0
Personal Development,LinkedIn Post,TikTok,6,39661.333333333336,1168.035,7008.21,1.0,1189.2083333333333,1,3546.6666666666665,1180.0,0.1667,0.02945
Personal Development,LinkedIn Post,Twitter/X,5,95837.8,0.0,0.0,0.9800000000000001,0.0,0,8363.6,4319.4,0.0,0.0
Personal Development,LinkedIn Post,YouTube,8,495312.5,8365.53625,66924.29,0.8125,6032.27125,1,27309.0,17683.5,0.125,0.016889
Personal Development,Substack Issue,Instagram,7,51115.42857142857,134.16,939.12,2.8285714285714287,84.85428571428572,1,2659.714285714286,575.7142857142857,0.1429,0.002625
Personal Development,Substack Issue,LinkedIn,8,113006.25,328.91,2631.28,2.4,137.51875,1,7478.0,1913.125,0.125,0.002911
Personal Development,Substack Issue,Substack,5,15980.8,2767.648,13838.24,2.48,1211.5439999999999,2,1640.2,450.8,0.4,0.173186
Personal Development,Substack Issue,TikTok,2,185807.0,44691.39,89382.78,3.8,9783.625,1,5126.0,8825.5,0.5,0.240526
Personal Development,Substack Issue,Twitter/X,3,14864.333333333334,10402.546666666667,31207.64,1.9000000000000001,3303.043333333333,1,1033.0,547.6666666666666,0.3333,0.699833
Personal Development,Substack Issue,YouTube,3,35983.333333333336,0.0,0.0,2.5,0.0,0,3493.0,620.6666666666666,0.0,0.0
Personal Development,TikTok,Instagram,7,39548.71428571428,24663.54142857143,172644.79,0.9571428571428572,47085.30857142857,2,2592.1428571428573,1472.5714285714287,0.2857,0.623624
Personal Development,TikTok,LinkedIn,7,129143.14285714286,1951.767142857143,13662.37,1.7714285714285716,2678.0,2,9363.285714285714,4712.142857142857,0.2857,0.015113
Personal Development,TikTok,Substack,5,104397.0,2926.2940000000003,14631.470000000001,1.9,2004.648,2,6973.8,1341.4,0.4,0.02803
Personal Development,TikTok,TikTok,13,27136.46153846154,3076.825384615385,39998.73,1.646153846153846,1388.2607692307693,2,1693.0,844.1538461538462,0.1538,0.113383
Personal Development,TikTok,Twitter/X,7,31972.14285714286,3755.5814285714287,26289.07,1.9428571428571428,1624.707142857143,1,2796.0,691.7142857142857,0.1429,0.117464
Personal Development,TikTok,YouTube,11,55544.181818181816,745.2018181818181,8197.22,2.1545454545454543,585.4118181818181,1,4203.363636363636,1778.4545454545455,0.0909,0.013416
Personal Development,YouTube Short,Instagram,5,254544.0,2736.04,13680.2,1.34,1788.6299999999999,1,6058.0,2751.4,0.2,0.010749
Personal Development,YouTube Short,LinkedIn,2,286793.5,0.0,0.0,1.2999999999999998,0.0,0,17810.5,11749.5,0.0,0.0
Personal Development,YouTube Short,Substack,10,91424.7,1811.5350000000003,18115.350000000002,1.27,1645.0099999999998,3,4677.3,1817.1,0.3,0.019815
Personal Development,YouTube Short,TikTok,3,36264.0,8815.566666666668,26446.7,1.0666666666666667,6210.913333333334,1,1021.0,735.3333333333334,0.3333,0.243094
Personal Development,YouTube Short,Twitter/X,4,28592.5,31449.925000000003,125799.70000000001,1.325,18769.715,2,1745.0,726.5,0.5,1.099936
Personal Development,YouTube Short,YouTube,3,192369.33333333334,0.0,0.0,1.6666666666666667,0.0,0,12059.0,4043.3333333333335,0.0,0.0
Personal Development,YouTube Video,Instagram,11,121425.90909090909,7161.7072727272725,78778.78,6.718181818181819,893.7909090909092,1,10640.454545454546,4091.090909090909,0.0909,0.05898
Personal Development,YouTube Video,LinkedIn,4,11201.25,856.13,3424.52,5.8,118.39,1,848.75,409.0,0.25,0.076432
Personal Development,YouTube Video,Substack,6,106092.5,4371.599999999999,26229.6,6.583333333333333,497.39166666666665,1,10658.166666666666,4520.333333333333,0.1667,0.041206
Personal Development,YouTube Video,TikTok,6,73794.0,2588.535,15531.21,6.8999999999999995,509.69166666666666,2,7209.5,1887.6666666666667,0.3333,0.035078
Personal Development,YouTube Video,Twitter/X,8,42305.5,25114.62,200916.96,6.1625,2922.165,2,2240.375,605.75,0.25,0.593649
Personal Development,YouTube Video,YouTube,4,21094.5,1377.3975,5509.59,5.975,267.445,1,1842.25,700.5,0.25,0.065297
Pet Care,Instagram Post,Instagram,5,70834.6,579.9680000000001,2899.84,1.3199999999999998,872.82,1,7453.6,1540.8,0.2,0.008188
Pet Care,Instagram Post,LinkedIn,5,95114.0,2206.364,11031.82,1.1199999999999999,1326.658,1,5230.8,2950.2,0.2,0.023197
Pet Care,Instagram Post,Substack,5,52780.8,4637.314,23186.57,1.42,3135.708,2,1659.4,1598.6,0.4,0.08786
Pet Care,Instagram Post,TikTok,3,10905.333333333334,957.02,2871.06,0.9666666666666667,1614.8933333333334,2,1140.0,285.6666666666667,0.6667,0.087757
Pet Care,Instagram Post,Twitter/X,2,22425.5,0.0,0.0,1.45,0.0,0,2275.5,862.5,0.0,0.0
Pet Care,Instagram Post,YouTube,6,100402.33333333333,2775.4966666666664,16652.98,1.2,1618.93,2,3919.6666666666665,3913.6666666666665,0.3333,0.027644
Pet Care,Instagram Reel,Instagram,8,146824.125,34281.86,274254.88,2.325,11746.5775,4,8146.375,3043.5,0.5,0.233489
Pet Care,Instagram Reel,LinkedIn,7,14441.142857142857,1515.8828571428571,10611.18,2.3000000000000003,515.3742857142857,2,1405.2857142857142,351.0,0.2857,0.10497
Pet Care,Instagram Reel,Substack,6,56937.666666666664,13502.963333333333,81017.78,2.433333333333333,4570.06,2,2045.0,2525.6666666666665,0.3333,0.237153
Pet Care,Instagram Reel,TikTok,3,173559.0,3299.8866666666668,9899.66,2.0,2091.85,2,14941.0,5853.0,0.6667,0.019013
Pet Care,Instagram Reel,Twitter/X,3,18002.0,0.0,0.0,3.0,0.0,0,1430.3333333333333,288.0,0.0,0.0
Pet Care,Instagram Reel,YouTube,4,51266.0,19394.92,77579.68,3.075,9949.0075,3,4008.0,1173.25,0.75,0.378319
Pet Care,Instagram Story,Instagram,6,43200.833333333336,2006.6583333333335,12039.95,0.3666666666666667,5150.626666666666,1,3205.6666666666665,1603.0,0.1667,0.04645
Pet Care,Instagram Story,LinkedIn,8,21758.375,7006.6425,56053.14,0.325,28574.92875,2,1566.375,588.875,0.25,0.32202
Pet Care,Instagram Story,Substack,11,37578.27272727273,12140.643636363639,133547.08000000002,0.30909090909090914,36682.72181818182,5,1647.909090909091,961.0909090909091,0.4545,0.323076
Pet Care,Instagram Story,TikTok,7,107748.85714285714,566.7457142857143,3967.22,0.42857142857142855,1223.3071428571427,1,6429.0,3550.714285714286,0.1429,0.00526
Pet Care,Instagram Story,Twitter/X,8,296090.25,3223.07625,25784.61,0.225,8354.87625,1,10459.125,10319.625,0.125,0.010885
Pet Care,Instagram Story,YouTube,1,97116.0,0.0,0.0,0.4,0.0,0,2034.0,1128.0,0.0,0.0
Pet Care,LinkedIn Post,Instagram,3,22295.666666666668,4652.9366666666665,13958.81,1.0,3567.86,2,1525.3333333333333,574.3333333333334,0.6667,0.208692
Pet Care,LinkedIn Post,Substack,7,75556.57142857143,1406.4857142857143,9845.4,0.8857142857142858,1441.01,1,5753.285714285715,2882.285714285714,0.1429,0.018615
Pet Care,LinkedIn Post,TikTok,5,45833.4,0.0,0.0,0.8,0.0,0,1713.0,1408.2,0.0,0.0
Pet Care,LinkedIn Post,Twitter/X,5,10425.4,0.0,0.0,1.02,0.0,0,535.2,263.4,0.0,0.0
Pet Care,LinkedIn Post,YouTube,1,7141.0,0.0,0.0,1.0,0.0,0,797.0,79.0,0.0,0.0
Pet Care,Substack Issue,Instagram,6,52837.166666666664,1569.3133333333333,9415.88,2.85,1332.1616666666666,1,4250.333333333333,1236.6666666666667,0.1667,0.029701
Pet Care,Substack Issue,LinkedIn,3,11731.333333333334,0.0,0.0,3.9000000000000004,0.0,0,798.6666666666666,498.6666666666667,0.0,0.0
Pet Care,Substack Issue,Substack,7,57829.42857142857,8819.067142857142,61733.47,2.742857142857143,4368.638571428572,4,4095.285714285714,1676.7142857142858,0.5714,0.152501
Pet Care,Substack Issue,TikTok,4,523607.25,14178.842499999999,56715.369999999995,3.25,4845.0425,3,43809.0,20919.25,0.75,0.027079
Pet Care,Substack Issue,Twitter/X,6,91413.83333333333,6874.538333333334,41247.23,3.233333333333333,1609.2033333333336,4,8733.333333333334,3857.8333333333335,0.6667,0.075202
Pet Care,Substack Issue,YouTube,7,33707.71428571428,0.0,0.0,2.6285714285714286,0.0,0,2554.285714285714,1301.4285714285713,0.0,0.0
Pet Care,TikTok,Instagram,6,134320.83333333334,16307.716666666667,97846.3,1.05,18267.618333333336,3,14087.5,4115.833333333333,0.5,0.121409
Pet Care,TikTok,LinkedIn,10,23143.9,3257.585,32575.85,1.55,2391.1809999999996,3,1245.0,535.3,0.3,0.140754
Pet Care,TikTok,Substack,5,9795.4,328.772,1643.86,1.9,119.75399999999999,1,477.4,371.0,0.2,0.033564
Pet Care,TikTok,TikTok,5,38049.4,1.0939999999999999,5.47,1.8800000000000001,0.768,1,1239.8,406.6,0.2,2.9e-05
Pet Care,TikTok,Twitter/X,4,127079.5,39844.597499999996,159378.38999999998,1.675,25378.9175,4,6155.0,2978.0,1.0,0.313541
Pet Care,TikTok,YouTube,10,27385.2,741.043,7410.43,1.53,740.5310000000001,1,2266.2,573.0,0.1,0.02706
Pet Care,YouTube Short,Instagram,4,24116.25,7601.0575,30404.23,1.25,9076.7475,1,1246.5,748.25,0.25,0.315184
Pet Care,YouTube Short,LinkedIn,8,88455.375,6788.0575,54304.46,1.275,10487.220000000001,4,4027.625,2935.125,0.5,0.07674
Pet Care,YouTube Short,Substack,2,10133.0,0.0,0.0,1.3,0.0,0,865.5,442.0,0.0,0.0
Pet Care,YouTube Short,TikTok,8,115371.125,11480.805,91846.44,1.35,7880.3175,2,10895.5,3473.75,0.25,0.099512
Pet Care,YouTube Short,Twitter/X,3,35016.666666666664,7471.033333333333,22413.1,1.0999999999999999,8918.513333333334,1,2119.0,668.3333333333334,0.3333,0.213356
Pet Care,YouTube Short,YouTube,5,76955.6,5766.268,28831.34,1.56,3964.482,3,4589.6,3229.2,0.6,0.07493
Pet Care,YouTube Video,Instagram,5,61963.8,0.0,0.0,6.88,0.0,0,3927.6,1755.8,0.0,0.0
Pet Care,YouTube Video,LinkedIn,2,30400.5,11570.395,23140.79,6.65,1494.31,1,3093.5,1009.0,0.5,0.380599
Pet Care,YouTube Video,Substack,4,8604.5,0.0,0.0,6.949999999999999,0.0,0,768.75,293.0,0.0,0.0
Pet Care,YouTube Video,TikTok,10,9963.4,749.211,7492.110000000001,6.81,128.628,2,602.7,346.8,0.2,0.075196
Pet Care,YouTube Video,Twitter/X,3,26262.666666666668,0.0,0.0,5.8999999999999995,0.0,0,1869.3333333333333,371.0,0.0,0.0
Pet Care,YouTube Video,YouTube,4,31220.25,0.0,0.0,6.975,0.0,0,1066.75,433.0,0.0,0.0
Photography & Videography,Instagram Post,Instagram,4,88970.25,1693.1825,6772.73,1.25,1690.1075,1,4571.25,1845.75,0.25,0.019031
Photography & Videography,Instagram Post,LinkedIn,4,12219.25,1504.74,6018.96,1.0,2754.3375,1,807.0,439.25,0.25,0.123145
Photography & Videography,Instagram Post,Substack,3,4400.0,0.0,0.0,1.1333333333333333,0.0,0,244.66666666666666,117.66666666666667,0.0,0.0
Photography & Videography,Instagram Post,TikTok,4,12082.5,1965.1075,7860.43,1.1,1448.715,1,1150.0,409.25,0.25,0.162641
Photography & Videography,Instagram Post,Twitter/X,5,10147.2,1967.17,9835.85,1.6,1189.488,3,522.6,219.2,0.6,0.193863
Photography & Videography,Instagram Post,YouTube,7,95387.85714285714,15532.957142857142,108730.7,1.542857142857143,11644.547142857144,3,5906.142857142857,2041.2857142857142,0.4286,0.16284
Photography & Videography,Instagram Reel,Instagram,5,51718.4,0.0,0.0,2.34,0.0,0,2193.8,466.6,0.0,0.0
Photography & Videography,Instagram Reel,LinkedIn,6,102133.0,0.0,0.0,2.4333333333333336,0.0,0,5863.666666666667,3651.3333333333335,0.0,0.0
Photography & Videography,Instagram Reel,Substack,7,9806.714285714286,432.7442857142857,3029.21,2.3857142857142857,399.44714285714286,1,754.1428571428571,172.71428571428572,0.1429,0.044127
Photography & Videography,Instagram Reel,TikTok,5,73775.2,0.0,0.0,2.7,0.0,0,6448.4,3188.2,0.0,0.0
Photography & Videography,Instagram Reel,Twitter/X,2,59702.5,41364.645,82729.29,2.0,27997.075,1,5694.5,1699.5,0.5,0.692846
Photography & Videography,Instagram Reel,YouTube,6,18186.166666666668,2940.8683333333333,17645.21,2.2666666666666666,1919.966666666667,3,1378.6666666666667,331.6666666666667,0.5,0.161709
Photography & Videography,Instagram Story,Instagram,6,152797.66666666666,45486.13166666666,272916.79,0.19999999999999998,445526.23666666663,1,6488.5,4912.166666666667,0.1667,0.297689
Photography & Videography,Instagram Story,LinkedIn,4,97371.75,0.0,0.0,0.25,0.0,0,5420.5,3481.0,0.0,0.0
Photography & Videography,Instagram Story,Substack,9,51097.444444444445,21723.3,195509.69999999998,0.2777777777777778,99972.93222222223,5,5474.444444444444,1571.5555555555557,0.5556,0.425135
Photography & Videography,Instagram Story,TikTok,9,69514.88888888889,734.7411111111111,6612.67,0.2888888888888889,1923.418888888889,2,4760.666666666667,1898.7777777777778,0.2222,0.01057
Photography & Videography,Instagram Story,Twitter/X,7,175231.57142857142,17307.437142857143,121152.06,0.3,133417.9457142857,2,12977.142857142857,7044.285714285715,0.2857,0.098769
Photography & Videography,Instagram Story,YouTube,7,41446.142857142855,1931.2042857142858,13518.43,0.2714285714285714,9648.018571428573,2,2807.714285714286,791.8571428571429,0.2857,0.046596
Photography & Videography,LinkedIn Post,Instagram,9,57122.444444444445,4218.4766666666665,37966.29,0.6888888888888889,6141.888888888889,1,4439.888888888889,1200.7777777777778,0.1111,0.07385
Photography & Videography,LinkedIn Post,LinkedIn,8,62168.0,6494.955,51959.64,1.025,4669.83,2,5992.625,1084.875,0.25,0.104474
Photography & Videography,LinkedIn Post,Substack,2,19587.0,11606.99,23213.98,0.5,37741.17,1,419.0,802.5,0.5,0.592586
Photography & Videography,LinkedIn Post,TikTok,4,431051.75,171903.8075,687615.23,0.6,566327.49,2,42591.75,3146.25,0.5,0.398801
Photography & Videography,LinkedIn Post,Twitter/X,10,60932.4,9284.874,92848.73999999999,0.8400000000000001,10867.519,3,3609.2,2062.6,0.3,0.15238
Photography & Videography,LinkedIn Post,YouTube,3,61168.333333333336,0.0,0.0,0.5333333333333333,0.0,0,2412.6666666666665,2884.3333333333335,0.0,0.0
Photography & Videography,Substack Issue,Instagram,7,16429.0,2487.5385714285717,17412.77,3.2285714285714286,832.1971428571429,2,1100.7142857142858,560.2857142857143,0.2857,0.151411
Photography & Videography,Substack Issue,LinkedIn,9,66935.66666666667,5810.791111111111,52297.119999999995,3.066666666666667,5077.238888888889,2,3351.222222222222,1823.7777777777778,0.2222,0.086812
Photography & Videography,Substack Issue,Substack,3,368006.0,0.0,0.0,2.2666666666666666,0.0,0,14176.333333333334,2275.6666666666665,0.0,0.0
Photography & Videography,Substack Issue,TikTok,5,76300.8,0.0,0.0,2.48,0.0,0,7429.8,2139.8,0.0,0.0
Photography & Videography,Substack Issue,Twitter/X,7,56681.142857142855,3149.5271428571427,22046.69,2.3000000000000003,2584.0157142857142,2,4887.428571428572,2129.8571428571427,0.2857,0.055566
Photography & Videography,Substack Issue,YouTube,7,71629.0,6010.944285714286,42076.61,2.885714285714286,3404.945714285714,1,5277.428571428572,1265.2857142857142,0.1429,0.083918
Photography & Videography,TikTok,Instagram,3,19557.666666666668,1935.2633333333333,5805.79,1.3,1474.5,1,1157.3333333333333,624.6666666666666,0.3333,0.098952
Photography & Videography,TikTok,LinkedIn,5,37409.0,4024.232,20121.16,1.7799999999999998,1733.9360000000001,1,1746.0,1323.0,0.2,0.107574
Photography & Videography,TikTok,Substack,7,295009.85714285716,105756.66428571429,740296.65,1.8285714285714287,49112.84428571428,4,12096.285714285714,2438.4285714285716,0.5714,0.358485
Photography & Videography,TikTok,TikTok,6,29299.166666666668,9236.213333333335,55417.280000000006,1.9000000000000001,7503.801666666666,2,2749.6666666666665,989.0,0.3333,0.315238
Photography & Videography,TikTok,Twitter/X,8,27571.375,283.26,2266.08,2.35,125.18124999999999,2,2029.625,1073.5,0.25,0.010274
Photography & Videography,TikTok,YouTube,7,79582.14285714286,1538.8857142857144,10772.2,2.0,805.0585714285714,1,6517.142857142857,2310.1428571428573,0.1429,0.019337
Photography & Videography,YouTube Short,Instagram,7,47408.42857142857,8643.727142857142,60506.09,1.5571428571428572,4930.912857142857,3,2802.8571428571427,1547.0,0.4286,0.182325
Photography & Videography,YouTube Short,LinkedIn,7,33884.0,80.93142857142857,566.52,1.2,77.94714285714285,1,1678.2857142857142,1069.7142857142858,0.1429,0.002388
Photography & Videography,YouTube Short,Substack,8,68279.5,8324.08,66592.64,1.275,7742.67875,3,5323.875,1436.0,0.375,0.121912
Photography & Videography,YouTube Short,TikTok,7,32617.571428571428,1690.2414285714287,11831.69,1.2571428571428573,1421.4057142857143,2,2811.5714285714284,643.5714285714286,0.2857,0.05182
Photography & Videography,YouTube Short,Twitter/X,2,32513.5,0.0,0.0,1.1,0.0,0,1783.0,821.0,0.0,0.0
Photography & Videography,YouTube Short,YouTube,5,53605.2,2921.4919999999997,14607.46,0.8800000000000001,4389.178,1,5046.2,1109.0,0.2,0.0545
Photography & Videography,YouTube Video,Instagram,7,25818.571428571428,4567.381428571428,31971.67,6.3999999999999995,992.7157142857143,1,1900.4285714285713,877.5714285714286,0.1429,0.176903
Photography & Videography,YouTube Video,LinkedIn,5,15461.0,3071.358,15356.79,6.94,590.954,1,1100.8,452.8,0.2,0.198652
Photography & Videography,YouTube Video,Substack,5,27954.2,313.37800000000004,1566.89,7.68,41.822,1,1958.8,802.6,0.2,0.01121
Photography & Videography,YouTube Video,TikTok,7,16387.285714285714,1481.7642857142857,10372.35,6.557142857142857,220.50285714285715,2,990.4285714285714,348.2857142857143,0.2857,0.090422
Photography & Videography,YouTube Video,Twitter/X,8,27632.875,897.65625,7181.25,6.2875,129.23375,2,2355.875,550.5,0.25,0.032485
Photography & Videography,YouTube Video,YouTube,3,8389.333333333334,0.0,0.0,4.5,0.0,0,430.3333333333333,135.33333333333334,0.0,0.0
Science & Space,Instagram Post,Instagram,4,34315.75,0.0,0.0,0.85,0.0,0,3352.0,711.75,0.0,0.0
Science & Space,Instagram Post,LinkedIn,7,15709.0,3025.0157142857142,21175.11,1.1714285714285713,2922.0014285714287,5,1254.4285714285713,447.42857142857144,0.7143,0.192566
Science & Space,Instagram Post,Substack,6,201811.83333333334,0.0,0.0,1.3,0.0,0,10285.833333333334,7363.0,0.0,0.0
Science & Space,Instagram Post,TikTok,4,28225.5,14354.8425,57419.37,0.8500000000000001,16702.715,2,988.0,536.0,0.5,0.508577
Science & Space,Instagram Post,Twitter/X,8,61085.75,239.3925,1915.14,1.2125,289.94625,1,3865.625,1444.625,0.125,0.003919
Science & Space,Instagram Post,YouTube,3,96894.33333333333,2385.46,7156.38,1.0333333333333334,1446.79,1,10615.0,2500.0,0.3333,0.024619
Science & Space,Instagram Reel,Instagram,9,71947.22222222222,8427.317777777778,75845.86,2.5444444444444443,6444.886666666666,2,4417.555555555556,2582.4444444444443,0.2222,0.117132
Science & Space,Instagram Reel,LinkedIn,7,22042.85714285714,214.47,1501.29,2.7142857142857144,87.64142857142858,1,1273.0,539.8571428571429,0.1429,0.00973
Science & Space,Instagram Reel,Substack,10,14237.3,382.182,3821.82,2.82,212.753,2,1108.9,382.5,0.2,0.026844
Science & Space,Instagram Reel,TikTok,7,57701.71428571428,0.0,0.0,2.6285714285714286,0.0,0,2023.142857142857,1875.7142857142858,0.0,0.0
Science & Space,Instagram Reel,Twitter/X,8,28809.75,0.0,0.0,2.2125,0.0,0,2387.875,943.0,0.0,0.0
Science & Space,Instagram Reel,YouTube,8,39915.375,355.79875,2846.39,2.525,130.25,1,2218.0,790.0,0.125,0.008914
Science & Space,Instagram Story,Instagram,4,9206.5,0.0,0.0,0.22500000000000003,0.0,0,482.25,246.0,0.0,0.0
Science & Space,Instagram Story,LinkedIn,4,22538.25,0.0,0.0,0.175,0.0,0,1066.5,717.75,0.0,0.0
Science & Space,Instagram Story,Substack,2,7602.0,4575.1900000000005,9150.380000000001,0.15000000000000002,23433.49,2,476.5,235.0,1.0,0.60184
Science & Space,Instagram Story,TikTok,7,67305.57142857143,0.0,0.0,0.2857142857142857,0.0,0,5660.0,2161.8571428571427,0.0,0.0
Science & Space,Instagram Story,Twitter/X,8,37600.75,3654.96125,29239.69,0.2875,18472.9225,4,3022.625,1380.125,0.5,0.097204
Science & Space,Instagram Story,YouTube,6,45881.666666666664,2882.44,17294.64,0.43333333333333335,5864.661666666667,1,4010.5,1030.3333333333333,0.1667,0.062823
Science & Space,LinkedIn Post,Instagram,4,27465.75,0.0,0.0,0.8500000000000001,0.0,0,1753.25,331.5,0.0,0.0
Science & Space,LinkedIn Post,LinkedIn,8,41347.625,15203.9275,121631.42,1.0625,18081.88125,5,3771.5,834.875,0.625,0.36771
Science & Space,LinkedIn Post,Substack,3,25551.666666666668,745.18,2235.54,0.7666666666666666,1353.6333333333334,1,1531.0,756.6666666666666,0.3333,0.029164
Science & Space,LinkedIn Post,TikTok,9,24646.88888888889,1561.0211111111112,14049.19,0.9333333333333333,2734.587777777778,3,861.2222222222222,835.8888888888889,0.3333,0.063335
Science & Space,LinkedIn Post,Twitter/X,5,79099.8,20102.214,100511.06999999999,0.9199999999999999,26415.966000000004,2,4990.2,1521.8,0.4,0.254137
Science & Space,LinkedIn Post,YouTube,7,46276.142857142855,13543.504285714285,94804.53,0.8142857142857143,10498.085714285715,2,3234.5714285714284,1131.4285714285713,0.2857,0.292667
Science & Space,Substack Issue,Instagram,7,44333.57142857143,1349.2442857142855,9444.71,3.3000000000000003,626.2771428571428,2,2582.0,809.0,0.2857,0.030434
Science & Space,Substack Issue,LinkedIn,4,15054.75,2228.5325,8914.13,3.95,523.8425,1,729.25,196.25,0.25,0.148029
Science & Space,Substack Issue,Substack,8,82099.125,910.9625,7287.7,2.325,694.3275,1,7121.125,1484.0,0.125,0.011096
Science & Space,Substack Issue,TikTok,6,22499.666666666668,2694.568333333333,16167.41,2.566666666666667,1400.868333333333,2,1985.5,708.0,0.3333,0.11976
Science & Space,Substack Issue,Twitter/X,5,12901.0,0.0,0.0,2.9,0.0,0,1244.4,242.2,0.0,0.0
Science & Space,Substack Issue,YouTube,6,37617.666666666664,11313.113333333333,67878.68,3.15,4751.301666666667,2,1585.6666666666667,1157.0,0.3333,0.300739
Science & Space,TikTok,Instagram,10,15976.5,3100.1220000000003,31001.22,1.7899999999999998,2351.394,6,828.9,440.5,0.6,0.194043
Science & Space,TikTok,LinkedIn,5,37369.6,5336.803999999999,26684.019999999997,2.04,3542.7160000000003,2,2765.0,662.0,0.4,0.142811
Science & Space,TikTok,Substack,4,8176.5,626.21,2504.84,1.775,973.0575,1,513.5,151.5,0.25,0.076587
Science & Space,TikTok,TikTok,5,54184.4,7006.836,35034.18,1.8199999999999998,4540.469999999999,1,4563.6,1743.6,0.2,0.129315
Science & Space,TikTok,Twitter/X,6,23805.5,100.75,604.5,2.0166666666666666,34.67166666666667,1,1267.3333333333333,721.6666666666666,0.1667,0.004232
Science & Space,TikTok,YouTube,7,36376.0,3650.845714285714,25555.92,1.957142857142857,2065.9885714285715,2,2104.1428571428573,932.4285714285714,0.2857,0.100364
Science & Space,YouTube Short,Instagram,3,7794.333333333333,0.0,0.0,0.9,0.0,0,410.3333333333333,235.66666666666666,0.0,0.0
Science & Space,YouTube Short,LinkedIn,3,9841.333333333334,0.0,0.0,1.0999999999999999,0.0,0,1151.3333333333333,234.66666666666666,0.0,0.0
Science & Space,YouTube Short,Substack,6,21867.666666666668,955.7633333333333,5734.58,1.1833333333333333,1000.81,3,1042.3333333333333,482.1666666666667,0.5,0.043707
Science & Space,YouTube Short,TikTok,8,14228.125,577.00875,4616.07,1.1125,743.55,1,1055.375,388.75,0.125,0.040554
Science & Space,YouTube Short,Twitter/X,7,28302.14285714286,1219.3342857142857,8535.34,1.2142857142857142,726.9585714285714,1,1648.7142857142858,793.2857142857143,0.1429,0.043083
Science & Space,YouTube Short,YouTube,8,29811.375,4206.86875,33654.95,1.35,2992.2975,3,1382.625,1128.625,0.375,0.141116
Science & Space,YouTube Video,Instagram,10,87859.5,11841.026000000002,118410.26000000001,7.08,1487.595,3,6639.4,2427.4,0.3,0.134772
Science & Space,YouTube Video,LinkedIn,4,12520.25,0.0,0.0,5.575,0.0,0,1290.0,567.25,0.0,0.0
Science & Space,YouTube Video,Substack,8,82991.375,20634.56125,165076.49,6.45,2292.885,2,7082.375,2625.0,0.25,0.248635
Science & Space,YouTube Video,TikTok,8,112554.25,15815.900000000001,126527.20000000001,7.1875,2137.94875,2,8630.125,2358.25,0.25,0.140518
Science & Space,YouTube Video,Twitter/X,7,59914.28571428572,0.0,0.0,7.671428571428572,0.0,0,5378.428571428572,2071.1428571428573,0.0,0.0
Science & Space,YouTube Video,YouTube,6,13302.833333333334,1133.3066666666666,6799.84,6.066666666666666,164.13166666666666,1,842.5,249.66666666666666,0.1667,0.085193
Sustainable Living,Instagram Post,Instagram,5,9210.4,183.85399999999998,919.27,1.3,135.63,1,639.2,218.2,0.2,0.019962
Sustainable Living,Instagram Post,LinkedIn,8,50955.25,2750.30875,22002.47,1.2874999999999999,1767.685,2,3624.125,1622.375,0.25,0.053975
Sustainable Living,Instagram Post,Substack,4,122887.75,0.0,0.0,1.575,0.0,0,7014.25,2196.75,0.0,0.0
Sustainable Living,Instagram Post,TikTok,4,15478.25,4346.7125,17386.85,1.15,2356.3275,1,1152.25,315.25,0.25,0.280827
