deal_id,creator_id,brand,niche,platform,content_format,follower_count,follower_tier,engagement_rate,offered_rate_usd,market_rate_usd,offer_vs_market_pct,negotiated_rate_usd,usage_rights_included,usage_rights_fee_usd,exclusivity_months,exclusivity_fee_usd,total_deal_value_usd,payment_terms_days,kill_fee_included,revision_rounds_allowed,deal_date,status,used_ai_benchmark,rate_recovered_usd,offer_percentile,is_below_market,market_gap_usd
DEA01601,CRE0072,Robinhood,Food & Cooking,TikTok,Dedicated Video,83318,Micro,0.0382,1064.83,2373.99,-55.1,1278.64,True,565.91,12,1278.64,3123.19,30,True,2,2025-07-02,Declined,True,213.81,1.0,True,1309.16
DEA01602,CRE0319,MasterClass,Sustainable Living,Instagram,TikTok,160909,Mid,0.047,890.21,2035.63,-56.3,1342.93,False,0.0,0,0.0,1342.93,30,False,5,2025-11-19,Completed,True,452.72,0.2,True,1145.42
DEA01603,CRE0339,Toptal,Finance & Investing,Instagram,TikTok,523548,Macro,0.0421,4340.75,11487.52,-62.2,4983.66,True,2153.66,0,0.0,7137.32,30,True,Unlimited,2025-08-09,Completed,True,642.91,0.5,True,7146.77
DEA01604,CRE0342,Canva,Gaming & Esports,Instagram,Dedicated Video,42245,Micro,0.0352,795.73,1311.7,-39.3,854.74,False,0.0,3,213.69,1068.43,15,True,5,2025-09-07,Declined,False,59.01,0.75,True,515.97
DEA01605,CRE0570,Fiverr,Parenting & Family,LinkedIn,Newsletter,2198,Nano,0.0237,21.73,38.97,-44.2,29.84,False,0.0,3,7.46,37.3,30,False,Unlimited,2025-04-04,In Progress,True,8.11,0.5,True,17.24
DEA01606,CRE0332,Canva,Science & Space,Instagram,Newsletter,73400,Micro,0.0289,455.47,1507.13,-69.8,595.62,False,0.0,12,595.62,1191.24,30,True,3,2025-05-17,Completed,True,140.15,0.375,True,1051.66
DEA01607,CRE0501,Notion,Education & Online Courses,Instagram,Newsletter,115575,Mid,0.0218,1075.12,2748.14,-60.9,1527.37,False,0.0,3,381.84,1909.21,30,True,5,2025-12-23,Completed,True,452.25,0.25,True,1673.02
DEA01608,CRE0377,Audible,Technology & Software,YouTube,Reel,904653,Macro,0.0283,9210.37,17338.03,-46.9,14267.91,True,6241.22,3,3566.98,24076.11,90,True,1,2026-03-05,Completed,False,5057.54,1.0,True,8127.66
DEA01609,CRE0250,MasterClass,Technology & Software,Substack,Dedicated Video,491898,Mid,0.507,65670.25,84497.19,-22.3,88722.05,True,34132.85,3,22180.51,145035.41,30,False,5,2025-05-02,Completed,True,23051.8,1.0,True,18826.94
DEA01610,CRE0327,Hubspot,Music & Audio Production,Instagram,TikTok,53422,Micro,0.0339,253.49,662.43,-61.7,268.99,False,0.0,1,22.42,291.41,15,True,2,2025-09-17,Negotiating,True,15.5,0.333,True,408.94
DEA01611,CRE0042,Monday.com,Comedy & Entertainment,LinkedIn,Integration,19283,Micro,0.0208,180.05,251.41,-28.4,263.98,False,0.0,0,0.0,263.98,30,True,3,2025-11-09,Completed,True,83.93,0.286,True,71.36
DEA01612,CRE0127,LastPass,Food & Cooking,LinkedIn,Reel,72341,Micro,0.0298,572.91,1046.54,-45.3,737.75,True,270.08,0,0.0,1007.83,90,False,Unlimited,2025-08-19,Declined,True,164.84,0.714,True,473.63
DEA01613,CRE0124,Monday.com,Personal Development,Twitter/X,Newsletter,628306,Macro,0.0315,8585.23,11392.58,-24.6,8777.86,False,0.0,1,731.49,9509.35,60,True,3,2026-02-27,Completed,True,192.63,1.0,True,2807.35
DEA01614,CRE0073,Fiverr,Business & Entrepreneurship,Instagram,TikTok,68416,Micro,0.0448,773.59,1405.0,-44.9,1106.32,True,512.25,2,184.39,1802.96,45,False,2,2025-04-06,In Progress,True,332.73,0.667,True,631.41
DEA01615,CRE0206,Hubspot,Sustainable Living,YouTube,TikTok,119699,Mid,0.0266,1083.63,1404.21,-22.8,1347.18,True,528.42,1,112.27,1987.87,30,False,1,2025-07-20,Completed,True,263.55,0.333,True,320.58
DEA01616,CRE0208,Noom,Language Learning,Twitter/X,Story Series,454469,Mid,0.029,1771.46,4381.3,-59.6,2729.98,True,1019.56,3,682.5,4432.04,30,True,1,2025-12-25,Completed,True,958.52,0.6,True,2609.84
DEA01617,CRE0362,Notion,Parenting & Family,LinkedIn,Newsletter,449441,Mid,0.0341,3009.74,8812.39,-65.8,4737.34,False,0.0,0,0.0,4737.34,60,False,2,2025-12-29,In Progress,True,1727.6,0.444,True,5802.65
DEA01618,CRE0329,Headspace,Photography & Videography,Instagram,Story Series,448878,Mid,0.0281,1858.69,4254.6,-56.3,2256.51,False,0.0,6,1128.26,3384.77,15,True,2,2025-04-21,Completed,True,397.82,0.625,True,2395.91
DEA01619,CRE0091,Skillshare,Parenting & Family,Twitter/X,Reel,359612,Mid,0.0113,2380.54,4239.75,-43.9,3159.29,True,1157.32,2,526.55,4843.16,90,False,1,2025-08-21,Completed,True,778.75,0.5,True,1859.21
DEA01620,CRE0418,Calm,Home Decor & Interior Design,TikTok,Instagram Post,73444,Micro,0.0768,442.69,906.91,-51.2,457.61,False,0.0,0,0.0,457.61,60,True,2,2026-02-07,In Progress,True,14.92,0.5,True,464.22
DEA01621,CRE0154,HelloFresh,Personal Development,YouTube,Instagram Post,16589,Micro,0.0338,93.57,177.2,-47.2,140.17,False,0.0,6,70.08,210.25,30,False,5,2025-12-16,Completed,False,46.6,0.143,True,83.63
DEA01622,CRE0507,Audible,Technology & Software,YouTube,Integration,393968,Mid,0.0323,6181.56,9343.42,-33.8,7999.9,False,0.0,1,666.66,8666.56,30,True,2,2025-08-16,In Progress,True,1818.34,0.857,True,3161.86
DEA01623,CRE0214,Asana,Education & Online Courses,LinkedIn,Integration,394761,Mid,0.0196,2364.84,7269.76,-67.5,2804.31,False,0.0,3,701.08,3505.39,15,False,5,2025-04-07,Negotiating,True,439.47,0.429,True,4904.92
DEA01624,CRE0316,Fiverr,Beauty & Fashion,Instagram,Dedicated Video,82506,Micro,0.0321,1625.31,2520.18,-35.5,2230.29,True,717.88,0,0.0,2948.17,60,True,5,2025-08-31,Declined,True,604.98,1.0,True,894.87
DEA01625,CRE0358,Ridge Wallet,Home Decor & Interior Design,YouTube,Newsletter,291225,Mid,0.051,2114.01,5824.81,-63.7,2572.49,False,0.0,6,1286.24,3858.73,15,False,2,2026-02-09,Negotiating,True,458.48,0.333,True,3710.8
DEA01626,CRE0569,Factor Meals,Personal Development,Instagram,Dedicated Video,495840,Mid,0.0499,6381.1,14903.41,-57.2,7160.27,True,2381.96,0,0.0,9542.23,60,True,1,2025-04-23,Completed,False,779.17,0.889,True,8522.31
DEA01627,CRE0509,Manscaped,Pet Care,YouTube,TikTok,36440,Micro,0.0346,382.74,470.73,-18.7,451.45,False,0.0,2,75.24,526.69,60,True,Unlimited,2026-02-27,Completed,True,68.71,0.7,True,87.99
DEA01628,CRE0414,Robinhood,Sustainable Living,Twitter/X,TikTok,409100,Mid,0.0218,3752.81,4629.59,-18.9,4861.07,False,0.0,6,2430.53,7291.6,90,False,Unlimited,2025-03-27,Completed,False,1108.26,0.714,True,876.78
DEA01629,CRE0069,Athletic Greens,Pet Care,Instagram,Integration,20302,Micro,0.0353,234.81,284.89,-17.6,272.56,True,92.39,12,272.56,637.51,60,False,1,2025-12-10,Completed,False,37.75,0.2,True,50.08
DEA01630,CRE0124,Squarespace,Home Decor & Interior Design,YouTube,Story Series,50193,Micro,0.0428,252.91,497.53,-49.2,285.7,False,0.0,6,142.85,428.55,45,False,Unlimited,2025-12-29,Negotiating,False,32.79,0.167,True,244.62
DEA01631,CRE0231,Calm,Science & Space,Twitter/X,Dedicated Video,69368,Micro,0.0164,759.21,2234.03,-66.0,1003.06,True,476.02,2,167.18,1646.26,60,False,5,2025-11-09,Negotiating,True,243.85,0.833,True,1474.82
DEA01632,CRE0308,NordVPN,Beauty & Fashion,Instagram,TikTok,956855,Macro,0.0362,9010.54,15089.42,-40.3,11386.75,False,0.0,0,0.0,11386.75,15,True,3,2025-10-30,Negotiating,False,2376.21,1.0,True,6078.88
DEA01633,CRE0039,Morning Brew,Business & Entrepreneurship,Instagram,Integration,52918,Micro,0.0529,395.08,1223.55,-67.7,438.15,True,144.8,0,0.0,582.95,15,True,2,2025-05-28,Completed,True,43.07,0.25,True,828.47
DEA01634,CRE0510,Fiverr,Food & Cooking,Substack,Instagram Post,241343,Mid,0.4481,7126.05,9771.47,-27.1,8557.64,False,0.0,0,0.0,8557.64,30,True,Unlimited,2025-06-20,Completed,False,1431.59,0.75,True,2645.42
DEA01635,CRE0505,Headspace,Sustainable Living,Twitter/X,Instagram Post,79110,Micro,0.0158,601.48,819.39,-26.6,721.41,True,282.08,3,180.35,1183.84,15,True,5,2025-03-23,Completed,False,119.93,1.0,True,217.91
DEA01636,CRE0290,Blue Apron,Technology & Software,YouTube,Instagram Post,147068,Mid,0.0307,1606.93,2285.75,-29.7,2400.04,False,0.0,0,0.0,2400.04,30,True,3,2025-03-23,Negotiating,False,793.11,0.143,True,678.82
DEA01637,CRE0398,Brilliant,Beauty & Fashion,TikTok,Reel,32345,Micro,0.0755,203.37,565.09,-64.0,256.77,False,0.0,2,42.79,299.56,90,True,1,2026-02-08,Completed,True,53.4,0.2,True,361.72
DEA01638,CRE0326,Wix,Language Learning,Substack,Story Series,178653,Mid,0.4702,5332.16,6394.88,-16.6,6705.53,True,2012.9,12,6705.53,15423.96,60,False,2,2025-03-19,Completed,True,1373.37,0.25,True,1062.72
DEA01639,CRE0535,Ridge Wallet,Language Learning,LinkedIn,Dedicated Video,667465,Macro,0.0219,10722.95,17266.02,-37.9,11213.8,True,3931.97,0,0.0,15145.77,60,True,5,2025-12-20,Completed,False,490.85,1.0,True,6543.07
DEA01640,CRE0480,Noom,Photography & Videography,Substack,Integration,811607,Macro,0.3415,30796.74,38942.72,-20.9,31111.57,True,9434.14,3,7777.89,48323.6,90,True,Unlimited,2025-04-13,Completed,True,314.83,1.0,True,8145.98
DEA01641,CRE0185,Public,Science & Space,Twitter/X,Story Series,78483,Micro,0.0192,598.52,808.61,-26.0,598.83,False,0.0,12,598.83,1197.66,30,False,5,2025-11-22,Declined,False,0.31,0.667,True,210.09
DEA01642,CRE0590,Public,Comedy & Entertainment,Instagram,Story Series,231966,Mid,0.0348,1630.59,2116.46,-23.0,1736.33,False,0.0,0,0.0,1736.33,30,True,1,2025-04-27,Completed,False,105.74,0.5,True,485.87
DEA01643,CRE0367,NordVPN,Gaming & Esports,LinkedIn,Integration,68397,Micro,0.0154,689.3,1157.71,-40.5,1069.83,True,394.43,1,89.15,1553.41,30,False,5,2025-09-12,Declined,True,380.53,1.0,True,468.41
DEA01644,CRE0099,HelloFresh,Travel & Adventure,Twitter/X,TikTok,299011,Mid,0.0242,2138.88,4407.75,-51.5,3070.08,True,1103.66,6,1535.04,5708.78,45,False,2,2025-09-18,Completed,False,931.2,0.75,True,2268.87
DEA01645,CRE0144,Noom,Photography & Videography,TikTok,Newsletter,93339,Micro,0.0613,596.17,1978.13,-69.9,687.42,True,238.61,6,343.71,1269.74,30,False,1,2025-10-08,Negotiating,True,91.25,0.6,True,1381.96
DEA01646,CRE0575,Toptal,Sustainable Living,LinkedIn,Dedicated Video,261957,Mid,0.0185,4163.86,6217.24,-33.0,5253.48,False,0.0,2,875.58,6129.06,15,True,1,2026-01-18,In Progress,False,1089.62,1.0,True,2053.38
DEA01647,CRE0006,Morning Brew,Photography & Videography,YouTube,Reel,770065,Macro,0.042,4828.2,12166.57,-60.3,7679.39,True,3348.55,0,0.0,11027.94,15,False,5,2025-08-18,Completed,False,2851.19,0.5,True,7338.37
DEA01648,CRE0443,Fiverr,Science & Space,LinkedIn,TikTok,360662,Mid,0.0235,3208.24,5741.4,-44.1,4369.66,False,0.0,1,364.14,4733.8,60,True,3,2025-12-19,Completed,True,1161.42,0.5,True,2533.16
DEA01649,CRE0156,Notion,Pet Care,YouTube,TikTok,220220,Mid,0.0335,1590.37,2804.49,-43.3,1962.93,True,971.32,6,981.47,3915.72,30,True,2,2025-08-22,Completed,True,372.56,0.2,True,1214.12
DEA01650,CRE0329,NordVPN,Science & Space,LinkedIn,Instagram Post,63945,Micro,0.0366,519.06,799.21,-35.1,606.31,False,0.0,0,0.0,606.31,45,False,2,2026-03-19,Declined,False,87.25,0.5,True,280.15
DEA01651,CRE0441,Skillshare,Gaming & Esports,Instagram,Newsletter,12132,Micro,0.0427,159.08,267.02,-40.4,219.51,False,0.0,1,18.29,237.8,45,False,5,2025-08-17,Completed,True,60.43,0.125,True,107.94
DEA01652,CRE0282,Magic Spoon,Technology & Software,Substack,Instagram Post,2595569,Mega,0.4334,90043.0,155423.05,-42.1,102294.9,True,35646.58,12,102294.9,240236.38,30,False,Unlimited,2025-06-11,Declined,False,12251.9,1.0,True,65380.05
DEA01653,CRE0422,Airtable,Music & Audio Production,LinkedIn,Instagram Post,77843,Micro,0.0267,504.02,737.09,-31.6,682.74,False,0.0,1,56.89,739.63,45,False,Unlimited,2026-01-02,Completed,False,178.72,1.0,True,233.07
DEA01654,CRE0483,Factor Meals,Travel & Adventure,Instagram,Story Series,17734,Micro,0.0254,110.07,170.2,-35.3,123.44,True,55.75,6,61.72,240.91,60,False,2,2026-03-01,Completed,True,13.37,0.1,True,60.13
DEA01655,CRE0562,Blue Apron,Parenting & Family,TikTok,TikTok,99291,Micro,0.0581,826.8,1554.95,-46.8,1096.33,False,0.0,6,548.16,1644.49,90,False,3,2025-12-16,In Progress,True,269.53,0.875,True,728.15
DEA01656,CRE0365,Blue Apron,Language Learning,Twitter/X,Reel,954838,Macro,0.0188,10635.21,12919.11,-17.7,13565.07,True,5364.76,6,6782.53,25712.36,45,False,Unlimited,2026-03-16,Declined,True,2929.86,0.667,True,2283.9
DEA01657,CRE0528,Brilliant,Gaming & Esports,Twitter/X,TikTok,1991988,Mega,0.0273,13620.02,27760.2,-50.9,15346.75,True,6024.75,6,7673.38,29044.88,60,True,Unlimited,2025-07-13,Declined,True,1726.73,1.0,True,14140.18
DEA01658,CRE0456,Fiverr,Science & Space,Substack,Instagram Post,518795,Macro,0.5624,19896.21,26687.32,-25.4,27979.46,False,0.0,3,6994.86,34974.32,45,True,Unlimited,2026-03-13,Completed,True,8083.25,1.0,True,6791.11
DEA01659,CRE0598,Toptal,Science & Space,YouTube,Integration,387773,Mid,0.04,3259.73,7674.68,-57.5,5046.62,True,1913.28,2,841.1,7801.0,90,False,5,2026-02-18,Completed,False,1786.89,0.667,True,4414.95
DEA01660,CRE0452,Dollar Shave Club,Sustainable Living,TikTok,Instagram Post,104069,Mid,0.0445,793.68,1155.67,-31.3,1017.71,True,400.02,6,508.86,1926.59,90,True,1,2026-02-15,Declined,True,224.03,0.125,True,361.99
DEA01661,CRE0161,Audible,Travel & Adventure,YouTube,Reel,696352,Macro,0.038,4608.69,11940.65,-61.4,6670.55,False,0.0,1,555.88,7226.43,90,False,1,2025-09-05,Negotiating,False,2061.86,0.4,True,7331.96
DEA01662,CRE0107,Audible,Gaming & Esports,TikTok,Newsletter,369047,Mid,0.046,6021.65,9163.82,-34.3,9035.18,False,0.0,0,0.0,9035.18,90,True,Unlimited,2025-06-07,Negotiating,True,3013.53,1.0,True,3142.17
DEA01663,CRE0110,Factor Meals,Gaming & Esports,YouTube,Integration,12580,Micro,0.0376,79.04,238.39,-66.8,121.21,False,0.0,6,60.6,181.81,15,False,3,2025-09-27,In Progress,False,42.17,0.111,True,159.35
DEA01664,CRE0258,LastPass,Language Learning,Instagram,Instagram Post,475966,Mid,0.0383,4152.58,5122.42,-18.9,5023.69,True,2269.93,1,418.64,7712.26,90,False,5,2025-04-11,Completed,False,871.11,0.875,True,969.84
DEA01665,CRE0154,Factor Meals,Pet Care,Twitter/X,TikTok,9262,Nano,0.0235,78.32,114.81,-31.8,108.69,False,0.0,6,54.34,163.03,30,False,2,2025-11-06,Negotiating,True,30.37,1.0,True,36.49
DEA01666,CRE0380,MasterClass,Comedy & Entertainment,YouTube,Dedicated Video,853358,Macro,0.0173,7233.53,21855.86,-66.9,9988.31,True,3392.42,2,1664.72,15045.45,15,False,5,2025-12-05,Completed,True,2754.78,0.4,True,14622.33
DEA01667,CRE0155,Asana,Pet Care,Twitter/X,Story Series,13228,Micro,0.0166,55.06,111.27,-50.5,64.01,True,28.79,1,5.33,98.13,30,True,2,2025-05-10,Completed,True,8.95,0.182,True,56.21
DEA01668,CRE0476,Factor Meals,Sustainable Living,YouTube,Dedicated Video,46239,Micro,0.0465,455.67,1346.25,-66.2,530.49,False,0.0,3,132.62,663.11,30,True,5,2026-01-10,Completed,True,74.82,0.5,True,890.58
DEA01669,CRE0139,Robinhood,Finance & Investing,Instagram,Reel,58964,Micro,0.0319,892.24,1317.69,-32.3,1383.57,True,676.62,1,115.3,2175.49,60,True,2,2025-08-13,Negotiating,True,491.33,0.75,True,425.45
DEA01670,CRE0420,Betterment,Personal Development,YouTube,Story Series,191743,Mid,0.0292,1074.56,1997.27,-46.2,1238.85,True,384.98,1,103.24,1727.07,30,True,5,2025-05-01,In Progress,False,164.29,0.3,True,922.71
DEA01671,CRE0249,MasterClass,Music & Audio Production,LinkedIn,Instagram Post,59561,Micro,0.037,218.58,609.38,-64.1,345.03,False,0.0,0,0.0,345.03,30,False,1,2025-03-27,Completed,False,126.45,0.333,True,390.8
DEA01672,CRE0097,Monday.com,Science & Space,TikTok,TikTok,244874,Mid,0.0476,1512.05,4354.31,-65.3,2053.58,False,0.0,6,1026.79,3080.37,60,False,3,2025-12-09,Completed,False,541.53,0.25,True,2842.26
DEA01673,CRE0274,Skillshare,Travel & Adventure,Instagram,TikTok,31490,Micro,0.0484,294.95,525.02,-43.8,466.14,True,163.02,0,0.0,629.16,15,False,Unlimited,2025-11-16,Negotiating,True,171.19,0.3,True,230.07
DEA01674,CRE0531,Canva,Science & Space,LinkedIn,Integration,59440,Micro,0.0209,568.21,911.66,-37.7,732.97,False,0.0,2,122.16,855.13,45,True,2,2026-02-21,Completed,True,164.76,0.625,True,343.45
DEA01675,CRE0505,MasterClass,Photography & Videography,LinkedIn,Newsletter,83347,Micro,0.0215,594.4,1284.33,-53.7,876.05,False,0.0,1,73.0,949.05,45,True,5,2025-11-09,Completed,True,281.65,0.4,True,689.93
DEA01676,CRE0369,Blue Apron,Comedy & Entertainment,YouTube,Story Series,98468,Micro,0.0439,269.39,864.49,-68.8,313.72,False,0.0,6,156.86,470.58,60,True,5,2025-08-10,In Progress,False,44.33,0.5,True,595.1
DEA01677,CRE0142,Codecademy,Personal Development,Substack,Newsletter,3535983,Mega,0.273,74295.78,175612.46,-57.7,96914.32,False,0.0,12,96914.32,193828.64,30,True,5,2025-05-02,Negotiating,True,22618.54,0.333,True,101316.68
DEA01678,CRE0540,Toptal,Business & Entrepreneurship,YouTube,Newsletter,163005,Mid,0.0477,1465.74,4525.8,-67.6,1793.63,False,0.0,3,448.41,2242.04,60,False,2,2026-02-02,Completed,True,327.89,0.167,True,3060.06
DEA01679,CRE0400,Noom,Language Learning,TikTok,TikTok,470530,Mid,0.046,2268.8,6600.05,-65.6,3323.76,True,1032.48,12,3323.76,7680.0,30,False,5,2026-02-23,In Progress,True,1054.96,0.636,True,4331.25
DEA01680,CRE0196,Blue Apron,Travel & Adventure,YouTube,Newsletter,856609,Macro,0.044,15824.2,20048.31,-21.1,21050.73,True,10107.79,0,0.0,31158.52,60,False,2,2025-10-08,In Progress,False,5226.53,1.0,True,4224.11
DEA01681,CRE0354,Raycon,Pet Care,Instagram,TikTok,34933,Micro,0.0378,253.38,508.83,-50.2,276.05,True,134.93,0,0.0,410.98,30,False,5,2025-12-04,In Progress,True,22.67,0.3,True,255.45
DEA01682,CRE0229,Codecademy,Education & Online Courses,LinkedIn,TikTok,893013,Macro,0.0172,5140.85,13887.91,-63.0,5160.02,False,0.0,6,2580.01,7740.03,15,True,1,2025-12-08,Completed,False,19.17,0.6,True,8747.06
DEA01683,CRE0059,Morning Brew,Education & Online Courses,YouTube,Dedicated Video,519060,Macro,0.0354,13889.66,17112.54,-18.8,17122.5,False,0.0,0,0.0,17122.5,60,True,3,2025-10-06,Completed,True,3232.84,1.0,True,3222.88
DEA01684,CRE0178,Audible,Beauty & Fashion,Instagram,Dedicated Video,229749,Mid,0.0171,3330.3,6326.47,-47.4,5271.36,True,1937.77,2,878.56,8087.69,30,False,1,2025-08-28,Negotiating,True,1941.06,0.667,True,2996.17
DEA01685,CRE0589,Factor Meals,Parenting & Family,Substack,Reel,61214,Micro,0.445,2409.88,2997.32,-19.6,2443.62,True,763.67,0,0.0,3207.29,30,True,Unlimited,2025-06-25,Completed,True,33.74,0.444,True,587.44
DEA01686,CRE0444,Shopify,Music & Audio Production,YouTube,Newsletter,78371,Micro,0.0341,1277.25,1558.86,-18.1,1636.8,False,0.0,0,0.0,1636.8,60,False,2,2026-01-02,Completed,False,359.55,1.0,True,281.61
DEA01687,CRE0174,Athletic Greens,Science & Space,Twitter/X,Instagram Post,75091,Micro,0.022,563.82,964.18,-41.5,669.97,True,221.14,0,0.0,891.11,60,True,2,2025-05-01,Completed,True,106.15,0.5,True,400.36
DEA01688,CRE0054,Morning Brew,Music & Audio Production,LinkedIn,Instagram Post,47029,Micro,0.0259,345.26,457.43,-24.5,448.16,True,217.19,12,448.16,1113.51,30,True,2,2025-04-23,Completed,True,102.9,0.556,True,112.17
DEA01689,CRE0430,Robinhood,Business & Entrepreneurship,TikTok,TikTok,19395,Micro,0.0679,145.24,407.47,-64.4,203.2,True,90.01,0,0.0,293.21,60,True,3,2025-05-04,Completed,False,57.96,0.2,True,262.23
DEA01690,CRE0443,Robinhood,Finance & Investing,YouTube,TikTok,95717,Micro,0.0624,1348.02,2168.22,-37.8,1846.44,False,0.0,12,1846.44,3692.88,15,True,2,2026-02-14,Declined,False,498.42,0.75,True,820.2
DEA01691,CRE0386,NordVPN,Home Decor & Interior Design,Twitter/X,Dedicated Video,12408,Micro,0.0174,142.75,308.38,-53.7,194.9,False,0.0,3,48.73,243.63,90,True,Unlimited,2025-04-09,In Progress,True,52.15,0.167,True,165.63
DEA01692,CRE0059,Headspace,Science & Space,Substack,TikTok,254881,Mid,0.4969,10782.46,16138.96,-33.2,16326.96,False,0.0,3,4081.74,20408.7,90,False,5,2025-09-26,Completed,False,5544.5,0.667,True,5356.5
DEA01693,CRE0525,Grammarly,Travel & Adventure,LinkedIn,TikTok,585591,Macro,0.0207,3909.6,8803.69,-55.6,4952.16,False,0.0,0,0.0,4952.16,60,False,2,2025-04-16,Completed,False,1042.56,0.25,True,4894.09
DEA01694,CRE0305,Calm,Personal Development,Substack,Integration,34608,Micro,0.6007,2212.84,2694.08,-17.9,2828.78,False,0.0,2,471.46,3300.24,30,True,2,2025-04-07,Declined,False,615.94,0.667,True,481.24
DEA01695,CRE0367,Blue Apron,Photography & Videography,LinkedIn,Reel,187559,Mid,0.0194,1599.86,2527.37,-36.7,1794.89,False,0.0,6,897.45,2692.34,30,True,3,2025-06-18,Completed,True,195.03,0.75,True,927.51
DEA01696,CRE0216,Airtable,Comedy & Entertainment,Instagram,Reel,54761,Micro,0.039,342.77,751.08,-54.4,509.38,True,190.02,6,254.69,954.09,90,False,Unlimited,2025-09-25,Completed,False,166.61,0.667,True,408.31
DEA01697,CRE0416,Factor Meals,Gaming & Esports,Twitter/X,Instagram Post,487419,Mid,0.0187,5135.55,6130.14,-16.2,5647.22,True,1988.03,0,0.0,7635.25,60,True,5,2025-06-25,Completed,True,511.67,1.0,True,994.59
DEA01698,CRE0389,MVMT Watches,Gaming & Esports,Instagram,Instagram Post,333226,Mid,0.0422,1839.47,4434.93,-58.5,2901.39,False,0.0,0,0.0,2901.39,45,True,Unlimited,2025-06-11,Completed,True,1061.92,0.111,True,2595.46
DEA01699,CRE0159,Airtable,Parenting & Family,Twitter/X,Story Series,308437,Mid,0.0173,2099.03,2544.89,-17.5,2171.96,False,0.0,1,181.0,2352.96,45,True,1,2025-10-17,Completed,True,72.93,0.4,True,445.86
DEA01700,CRE0309,Audible,Education & Online Courses,Substack,Reel,86717,Micro,0.5111,2186.55,5628.26,-61.2,2234.53,False,0.0,0,0.0,2234.53,45,True,1,2025-05-23,Completed,True,47.98,0.6,True,3441.71
DEA01701,CRE0240,Acorns,Education & Online Courses,YouTube,Newsletter,46888,Micro,0.0342,599.82,1092.54,-45.1,874.02,True,429.66,0,0.0,1303.68,30,True,2,2025-10-26,Completed,True,274.2,0.625,True,492.72
DEA01702,CRE0549,Notion,Language Learning,Substack,Reel,43130,Micro,0.3952,952.52,2002.76,-52.4,1156.66,False,0.0,3,289.17,1445.83,60,True,1,2025-08-14,Declined,False,204.14,0.429,True,1050.24
DEA01703,CRE0361,Blue Apron,Music & Audio Production,Twitter/X,Integration,54726,Micro,0.0221,473.69,849.98,-44.3,649.25,True,280.98,3,162.31,1092.54,15,False,2,2025-08-15,Declined,True,175.56,0.5,True,376.29
DEA01704,CRE0458,Public,Food & Cooking,Twitter/X,Newsletter,49306,Micro,0.0192,443.48,844.21,-47.5,633.25,False,0.0,2,105.54,738.79,60,True,1,2025-05-02,Declined,True,189.77,0.571,True,400.73
DEA01705,CRE0416,Magic Spoon,Comedy & Entertainment,Substack,Dedicated Video,34175,Micro,0.2856,707.92,2216.19,-68.1,919.92,False,0.0,6,459.96,1379.88,45,True,2,2025-04-05,Declined,False,212.0,0.429,True,1508.27
DEA01706,CRE0457,Skillshare,Gaming & Esports,TikTok,Integration,712217,Macro,0.0972,11019.66,18852.5,-41.5,14894.65,False,0.0,6,7447.32,22341.97,60,False,1,2025-08-17,In Progress,True,3874.99,1.0,True,7832.84
DEA01707,CRE0495,Raycon,Business & Entrepreneurship,TikTok,TikTok,284691,Mid,0.0642,3676.38,6238.84,-41.1,3813.6,False,0.0,1,317.8,4131.4,30,False,3,2025-09-04,Completed,False,137.22,0.375,True,2562.46
DEA01708,CRE0252,Skillshare,Music & Audio Production,Twitter/X,Integration,51883,Micro,0.0218,508.99,761.76,-33.2,755.57,True,346.83,1,62.96,1165.36,30,False,2,2025-09-18,In Progress,False,246.58,0.75,True,252.77
DEA01709,CRE0444,Grammarly,Photography & Videography,Instagram,TikTok,31525,Micro,0.0419,351.19,429.2,-18.2,450.66,True,138.68,6,225.33,814.67,90,False,Unlimited,2025-04-17,Completed,False,99.47,0.375,True,78.01
DEA01710,CRE0296,Toptal,Travel & Adventure,TikTok,Newsletter,354562,Mid,0.0439,5610.03,8316.68,-32.5,7697.66,True,2898.16,2,1282.94,11878.76,30,False,Unlimited,2026-03-06,Negotiating,True,2087.63,1.0,True,2706.65
DEA01711,CRE0104,Dollar Shave Club,Beauty & Fashion,YouTube,Reel,540358,Macro,0.0245,6021.72,8094.4,-25.6,8499.12,True,2992.9,0,0.0,11492.02,30,True,5,2025-11-19,Declined,False,2477.4,0.5,True,2072.68
DEA01712,CRE0296,Morning Brew,Comedy & Entertainment,YouTube,Reel,210342,Mid,0.0263,997.05,3021.78,-67.0,1479.2,True,446.41,3,369.8,2295.41,30,False,3,2025-12-11,Declined,False,482.15,0.429,True,2024.73
DEA01713,CRE0129,Athletic Greens,Beauty & Fashion,Twitter/X,Dedicated Video,296813,Mid,0.0087,6318.76,8209.96,-23.0,8620.46,False,0.0,3,2155.11,10775.57,90,False,1,2025-08-03,Completed,True,2301.7,0.8,True,1891.2
DEA01714,CRE0007,Brilliant,Comedy & Entertainment,Substack,Instagram Post,2236,Nano,0.8125,52.46,145.49,-63.9,57.82,False,0.0,0,0.0,57.82,15,False,2,2026-02-16,In Progress,True,5.36,0.333,True,93.03
