checkout_id,creator_id,product_id,niche,product_price_usd,abandon_stage,visitor_source,recovery_email_sent,time_to_recovery_email_hours,ai_personalised_email,recovery_email_opened,recovered,recovery_revenue_usd,abandon_date,abandon_hour,device_type
CHK01126,CRE0303,PRD01009,Music & Audio Production,127,Payment Info,Google,True,2.4,True,False,False,0,2026-03-02,1,Mobile
CHK01127,CRE0145,PRD01483,Pet Care,27,Final Review,Google,True,1.4,True,False,False,0,2025-11-13,21,Mobile
CHK01128,CRE0445,PRD00875,Travel & Adventure,97,Started Checkout,Google,True,0.7,False,False,False,0,2026-01-15,18,Desktop
CHK01129,CRE0494,PRD00495,Personal Development,97,Added to Cart,Email,True,3.0,True,True,False,0,2026-01-12,3,Tablet
CHK01130,CRE0500,PRD02296,Home Decor & Interior Design,67,Added to Cart,TikTok,False,,False,False,False,0,2025-10-17,13,Mobile
CHK01131,CRE0072,PRD02331,Education & Online Courses,297,Final Review,Google,True,3.2,False,False,False,0,2025-09-23,14,Mobile
CHK01132,CRE0184,PRD02399,Language Learning,27,Added to Cart,TikTok,True,0.7,True,True,False,0,2026-03-01,21,Mobile
CHK01133,CRE0189,PRD00126,Food & Cooking,27,Started Checkout,Direct,False,,False,False,False,0,2025-10-10,6,Mobile
CHK01134,CRE0194,PRD00997,Education & Online Courses,497,Started Checkout,Email,True,1.4,True,False,False,0,2025-12-11,1,Mobile
CHK01135,CRE0416,PRD02109,Pet Care,97,Payment Info,Email,True,1.9,True,False,False,0,2026-03-02,22,Tablet
CHK01136,CRE0514,PRD01061,Beauty & Fashion,47,Started Checkout,Email,False,,False,False,False,0,2026-01-08,7,Tablet
CHK01137,CRE0170,PRD02104,Travel & Adventure,17,Added to Cart,TikTok,True,2.8,True,False,False,0,2025-12-29,19,Tablet
CHK01138,CRE0011,PRD01495,Sustainable Living,197,Payment Info,YouTube,False,,False,False,False,0,2026-03-10,23,Mobile
CHK01139,CRE0280,PRD02391,Parenting & Family,67,Added to Cart,Email,True,3.5,True,True,False,0,2026-03-13,20,Desktop
CHK01140,CRE0436,PRD00425,Travel & Adventure,17,Final Review,Email,True,3.3,True,False,False,0,2025-12-30,20,Mobile
CHK01141,CRE0344,PRD01604,Travel & Adventure,297,Started Checkout,Direct,False,,False,False,False,0,2026-01-28,17,Desktop
CHK01142,CRE0015,PRD00646,Home Decor & Interior Design,27,Started Checkout,YouTube,False,,False,False,False,0,2026-03-07,23,Mobile
CHK01143,CRE0247,PRD02350,Finance & Investing,27,Started Checkout,Google,True,0.9,False,True,False,0,2026-01-02,17,Mobile
CHK01144,CRE0022,PRD01309,Home Decor & Interior Design,97,Started Checkout,Google,True,3.8,False,True,False,0,2025-11-13,10,Mobile
CHK01145,CRE0330,PRD00101,Comedy & Entertainment,47,Added to Cart,TikTok,True,1.8,False,False,False,0,2025-10-06,19,Tablet
CHK01146,CRE0323,PRD01091,Sustainable Living,17,Added to Cart,Instagram,True,3.6,True,True,False,0,2025-12-28,14,Mobile
CHK01147,CRE0197,PRD01244,Gaming & Esports,47,Added to Cart,Instagram,True,2.8,False,False,False,0,2025-10-10,17,Desktop
CHK01148,CRE0423,PRD01080,Parenting & Family,67,Started Checkout,Instagram,True,2.1,True,False,False,0,2026-02-04,23,Mobile
CHK01149,CRE0478,PRD01423,Language Learning,97,Payment Info,TikTok,False,,False,False,False,0,2026-01-28,11,Tablet
CHK01150,CRE0170,PRD02279,Sustainable Living,9,Started Checkout,Email,True,0.8,True,True,True,9,2025-11-11,23,Mobile
CHK01151,CRE0532,PRD01962,Science & Space,297,Final Review,Direct,True,2.7,True,False,True,297,2025-10-18,21,Desktop
CHK01152,CRE0204,PRD00470,Sustainable Living,97,Started Checkout,Direct,True,3.6,False,True,False,0,2026-01-27,19,Mobile
CHK01153,CRE0580,PRD01734,Food & Cooking,37,Final Review,TikTok,True,3.3,True,True,False,0,2025-12-10,19,Tablet
CHK01154,CRE0261,PRD01883,Travel & Adventure,497,Payment Info,Instagram,True,3.4,True,True,False,0,2025-09-24,8,Tablet
CHK01155,CRE0551,PRD01847,Music & Audio Production,47,Payment Info,TikTok,True,1.4,False,True,False,0,2026-01-05,18,Mobile
CHK01156,CRE0401,PRD01829,Music & Audio Production,9,Started Checkout,Email,True,0.6,False,False,False,0,2025-10-12,23,Mobile
CHK01157,CRE0057,PRD00809,Sustainable Living,47,Started Checkout,Instagram,False,,False,False,False,0,2026-03-06,18,Tablet
CHK01158,CRE0537,PRD01040,Pet Care,297,Payment Info,Email,True,2.4,False,False,False,0,2025-10-31,19,Mobile
CHK01159,CRE0497,PRD02455,Business & Entrepreneurship,47,Final Review,Direct,True,0.9,False,False,False,0,2026-03-08,14,Mobile
CHK01160,CRE0170,PRD01010,Gaming & Esports,127,Final Review,YouTube,True,3.6,False,False,False,0,2025-10-02,19,Mobile
CHK01161,CRE0487,PRD00874,Food & Cooking,67,Payment Info,Instagram,True,1.5,True,False,False,0,2025-10-25,13,Mobile
CHK01162,CRE0491,PRD02316,Personal Development,17,Started Checkout,Email,True,3.6,True,True,False,0,2026-01-19,14,Tablet
CHK01163,CRE0283,PRD01001,Home Decor & Interior Design,127,Final Review,Email,False,,False,False,False,0,2025-10-10,11,Mobile
CHK01164,CRE0472,PRD02192,Travel & Adventure,127,Payment Info,Google,True,0.8,False,False,False,0,2026-02-02,3,Mobile
CHK01165,CRE0373,PRD00092,Comedy & Entertainment,127,Added to Cart,Direct,True,0.9,True,False,False,0,2025-09-24,22,Mobile
CHK01166,CRE0453,PRD00600,Beauty & Fashion,127,Payment Info,Email,True,3.5,False,True,False,0,2025-10-30,13,Mobile
CHK01167,CRE0033,PRD00970,Home Decor & Interior Design,297,Added to Cart,Email,False,,False,False,False,0,2026-03-14,11,Mobile
CHK01168,CRE0188,PRD01045,Education & Online Courses,97,Final Review,Instagram,True,3.7,False,True,True,97,2026-01-17,16,Mobile
CHK01169,CRE0061,PRD01060,Travel & Adventure,497,Payment Info,Direct,True,0.8,False,True,False,0,2026-01-11,17,Mobile
CHK01170,CRE0444,PRD01826,Photography & Videography,67,Started Checkout,Email,False,,False,False,False,0,2025-11-02,9,Tablet
CHK01171,CRE0418,PRD00495,Music & Audio Production,127,Payment Info,Email,True,3.1,True,False,False,0,2026-03-09,1,Tablet
CHK01172,CRE0090,PRD02233,Science & Space,127,Started Checkout,YouTube,False,,False,False,False,0,2025-12-22,5,Mobile
CHK01173,CRE0392,PRD01900,Beauty & Fashion,27,Added to Cart,Direct,True,1.0,True,True,False,0,2025-10-02,23,Desktop
CHK01174,CRE0415,PRD00952,Beauty & Fashion,497,Started Checkout,TikTok,True,1.7,True,False,False,0,2026-01-07,8,Mobile
CHK01175,CRE0136,PRD01452,Travel & Adventure,17,Payment Info,TikTok,False,,False,False,False,0,2026-02-05,0,Tablet
CHK01176,CRE0330,PRD00972,Business & Entrepreneurship,27,Added to Cart,Google,True,2.7,False,True,False,0,2025-11-14,2,Desktop
CHK01177,CRE0434,PRD02465,Beauty & Fashion,97,Started Checkout,Direct,False,,False,False,False,0,2025-10-04,6,Mobile
CHK01178,CRE0086,PRD01696,Personal Development,47,Final Review,Instagram,True,1.7,True,True,False,0,2025-10-20,12,Tablet
CHK01179,CRE0061,PRD00098,Music & Audio Production,197,Started Checkout,Email,True,0.6,True,False,False,0,2026-02-23,3,Mobile
CHK01180,CRE0421,PRD00053,Parenting & Family,97,Final Review,Direct,True,1.3,True,True,False,0,2025-12-05,5,Tablet
CHK01181,CRE0064,PRD00321,Home Decor & Interior Design,127,Final Review,Email,True,0.7,True,True,False,0,2026-01-12,2,Tablet
CHK01182,CRE0592,PRD01776,Beauty & Fashion,197,Started Checkout,Direct,False,,False,False,False,0,2025-09-20,23,Mobile
CHK01183,CRE0071,PRD00952,Home Decor & Interior Design,497,Added to Cart,Instagram,True,3.1,False,True,True,497,2025-12-07,3,Desktop
CHK01184,CRE0270,PRD00114,Sustainable Living,17,Payment Info,Email,True,1.2,False,False,False,0,2026-02-03,8,Desktop
CHK01185,CRE0413,PRD00842,Science & Space,17,Started Checkout,Instagram,False,,False,False,False,0,2025-12-25,11,Mobile
CHK01186,CRE0326,PRD01658,Pet Care,297,Payment Info,YouTube,True,1.4,False,True,False,0,2025-10-11,3,Desktop
CHK01187,CRE0233,PRD00734,Personal Development,127,Started Checkout,Google,True,1.5,False,False,False,0,2026-03-09,10,Mobile
CHK01188,CRE0322,PRD00710,Business & Entrepreneurship,37,Added to Cart,Direct,False,,False,False,False,0,2026-02-01,4,Desktop
CHK01189,CRE0241,PRD02079,Pet Care,37,Final Review,Direct,False,,False,False,False,0,2026-03-10,11,Tablet
CHK01190,CRE0225,PRD00446,Sustainable Living,297,Payment Info,TikTok,True,2.3,False,False,False,0,2025-12-25,20,Mobile
CHK01191,CRE0341,PRD01087,Parenting & Family,47,Started Checkout,TikTok,True,1.1,False,True,False,0,2025-10-18,18,Mobile
CHK01192,CRE0305,PRD00472,Science & Space,17,Started Checkout,Email,True,3.9,False,False,True,17,2026-01-26,9,Mobile
CHK01193,CRE0413,PRD01805,Parenting & Family,497,Added to Cart,TikTok,False,,False,False,False,0,2025-09-26,14,Tablet
CHK01194,CRE0230,PRD00824,Sustainable Living,67,Added to Cart,Direct,True,0.6,False,False,False,0,2025-10-06,4,Desktop
CHK01195,CRE0548,PRD02139,Pet Care,67,Payment Info,Direct,False,,False,False,False,0,2026-01-10,17,Desktop
CHK01196,CRE0106,PRD01445,Technology & Software,47,Added to Cart,Direct,True,3.4,False,True,False,0,2026-02-04,13,Mobile
CHK01197,CRE0065,PRD01097,Personal Development,9,Payment Info,Email,True,1.6,True,False,True,9,2026-03-10,22,Desktop
CHK01198,CRE0404,PRD01515,Home Decor & Interior Design,17,Started Checkout,Google,False,,False,False,False,0,2025-10-11,20,Desktop
CHK01199,CRE0393,PRD01453,Music & Audio Production,47,Final Review,YouTube,True,0.8,True,True,False,0,2026-01-01,10,Desktop
CHK01200,CRE0565,PRD02238,Home Decor & Interior Design,97,Added to Cart,Instagram,False,,False,False,False,0,2025-10-30,16,Mobile
CHK01201,CRE0348,PRD00135,Travel & Adventure,497,Payment Info,Instagram,False,,False,False,False,0,2026-03-19,13,Mobile
CHK01202,CRE0600,PRD00676,Parenting & Family,97,Final Review,Instagram,True,3.2,False,True,False,0,2025-11-17,13,Mobile
CHK01203,CRE0463,PRD01798,Music & Audio Production,37,Started Checkout,TikTok,True,1.3,True,False,False,0,2026-03-01,0,Desktop
CHK01204,CRE0521,PRD00964,Comedy & Entertainment,17,Final Review,Instagram,True,3.9,True,True,False,0,2026-02-24,2,Mobile
CHK01205,CRE0561,PRD01434,Technology & Software,17,Started Checkout,Direct,True,3.6,True,True,False,0,2025-11-21,17,Tablet
CHK01206,CRE0350,PRD00462,Music & Audio Production,297,Final Review,Instagram,False,,False,False,False,0,2025-12-23,20,Tablet
CHK01207,CRE0193,PRD02314,Parenting & Family,127,Final Review,Email,True,3.6,False,False,False,0,2025-11-10,18,Tablet
CHK01208,CRE0465,PRD02305,Comedy & Entertainment,297,Final Review,TikTok,False,,False,False,False,0,2026-01-19,6,Mobile
CHK01209,CRE0384,PRD00078,Sustainable Living,17,Payment Info,Direct,True,0.9,True,False,False,0,2026-02-15,11,Mobile
CHK01210,CRE0113,PRD00677,Finance & Investing,47,Started Checkout,YouTube,False,,False,False,False,0,2026-01-24,1,Tablet
CHK01211,CRE0320,PRD01065,Beauty & Fashion,47,Payment Info,TikTok,True,3.8,False,True,False,0,2025-12-20,1,Desktop
CHK01212,CRE0356,PRD01452,Language Learning,27,Added to Cart,TikTok,True,0.5,True,True,False,0,2025-11-03,3,Desktop
CHK01213,CRE0591,PRD02420,Education & Online Courses,67,Final Review,Email,False,,False,False,False,0,2026-02-26,7,Desktop
CHK01214,CRE0179,PRD01861,Gaming & Esports,27,Final Review,Email,True,2.4,True,True,False,0,2026-02-02,0,Tablet
CHK01215,CRE0459,PRD01348,Photography & Videography,17,Payment Info,Email,True,1.2,False,False,False,0,2025-12-01,12,Mobile
CHK01216,CRE0297,PRD02029,Pet Care,27,Payment Info,Email,False,,False,False,False,0,2026-01-25,2,Tablet
CHK01217,CRE0383,PRD01668,Personal Development,297,Final Review,Instagram,True,3.9,False,False,False,0,2026-03-08,15,Tablet
CHK01218,CRE0384,PRD01146,Language Learning,17,Final Review,Email,False,,False,False,False,0,2026-01-31,13,Tablet
CHK01219,CRE0204,PRD00623,Business & Entrepreneurship,197,Added to Cart,Instagram,True,2.0,False,False,False,0,2026-02-05,5,Mobile
CHK01220,CRE0040,PRD01887,Education & Online Courses,67,Final Review,TikTok,False,,False,False,False,0,2026-01-28,16,Desktop
CHK01221,CRE0253,PRD00087,Parenting & Family,97,Payment Info,Google,True,1.9,False,True,False,0,2025-10-06,12,Mobile
CHK01222,CRE0536,PRD00311,Travel & Adventure,67,Final Review,Direct,False,,False,False,False,0,2025-11-20,23,Mobile
CHK01223,CRE0413,PRD01300,Pet Care,37,Payment Info,YouTube,False,,False,False,False,0,2025-11-30,2,Desktop
CHK01224,CRE0360,PRD00900,Technology & Software,197,Added to Cart,YouTube,True,3.8,False,False,False,0,2026-02-01,2,Mobile
CHK01225,CRE0315,PRD02060,Sustainable Living,47,Started Checkout,Email,False,,False,False,False,0,2026-01-24,23,Mobile
CHK01226,CRE0179,PRD02099,Technology & Software,9,Payment Info,Email,True,0.6,False,True,False,0,2026-02-20,15,Mobile
CHK01227,CRE0340,PRD01820,Personal Development,97,Final Review,Google,True,1.7,True,True,False,0,2026-02-11,1,Tablet
CHK01228,CRE0120,PRD00239,Home Decor & Interior Design,47,Payment Info,YouTube,True,1.0,False,False,False,0,2026-03-06,4,Mobile
CHK01229,CRE0097,PRD01443,Personal Development,197,Final Review,YouTube,True,3.6,False,False,False,0,2025-09-30,12,Mobile
CHK01230,CRE0326,PRD01201,Travel & Adventure,127,Added to Cart,Direct,True,0.8,True,False,False,0,2026-01-08,9,Tablet
CHK01231,CRE0548,PRD01472,Home Decor & Interior Design,47,Started Checkout,Direct,True,2.3,True,True,False,0,2025-12-01,21,Tablet
CHK01232,CRE0008,PRD00472,Music & Audio Production,67,Started Checkout,Direct,True,1.7,False,True,False,0,2026-01-25,14,Mobile
CHK01233,CRE0556,PRD01079,Finance & Investing,17,Started Checkout,YouTube,True,1.2,True,False,True,17,2026-02-15,1,Mobile
CHK01234,CRE0347,PRD00910,Photography & Videography,67,Final Review,Email,False,,False,False,False,0,2025-11-13,16,Mobile
CHK01235,CRE0416,PRD01452,Business & Entrepreneurship,37,Payment Info,Instagram,True,3.9,False,True,False,0,2025-12-12,14,Desktop
CHK01236,CRE0286,PRD00010,Food & Cooking,17,Started Checkout,YouTube,True,3.1,False,False,False,0,2026-02-09,2,Mobile
CHK01237,CRE0001,PRD01240,Gaming & Esports,27,Added to Cart,Direct,True,3.4,True,True,False,0,2025-11-04,16,Desktop
CHK01238,CRE0280,PRD01948,Gaming & Esports,127,Payment Info,YouTube,True,0.7,False,True,False,0,2025-09-21,11,Mobile
CHK01239,CRE0102,PRD00709,Food & Cooking,97,Final Review,Instagram,True,2.0,False,True,False,0,2026-01-21,10,Mobile
CHK01240,CRE0196,PRD00807,Home Decor & Interior Design,67,Final Review,Google,True,3.2,True,True,False,0,2025-10-15,19,Tablet
CHK01241,CRE0342,PRD01075,Comedy & Entertainment,17,Started Checkout,Instagram,True,1.8,True,False,False,0,2025-10-07,14,Mobile
CHK01242,CRE0492,PRD00873,Technology & Software,197,Added to Cart,Email,True,2.2,True,False,False,0,2025-11-20,12,Mobile
CHK01243,CRE0388,PRD02275,Music & Audio Production,17,Payment Info,YouTube,False,,False,False,False,0,2025-09-26,13,Desktop
CHK01244,CRE0317,PRD00966,Personal Development,497,Payment Info,Email,False,,False,False,False,0,2026-01-29,15,Tablet
CHK01245,CRE0426,PRD00099,Technology & Software,9,Final Review,Google,True,1.6,False,True,False,0,2026-02-15,8,Desktop
CHK01246,CRE0575,PRD00186,Pet Care,9,Added to Cart,YouTube,True,1.7,False,False,False,0,2025-12-12,19,Mobile
CHK01247,CRE0239,PRD00746,Comedy & Entertainment,297,Payment Info,Google,True,2.1,False,True,True,297,2026-02-04,2,Mobile
CHK01248,CRE0555,PRD02431,Finance & Investing,27,Started Checkout,Instagram,True,1.1,False,True,False,0,2026-03-03,17,Mobile
CHK01249,CRE0216,PRD01956,Finance & Investing,197,Added to Cart,Google,True,3.4,True,False,False,0,2026-01-13,10,Mobile
CHK01250,CRE0111,PRD01871,Technology & Software,47,Final Review,Instagram,True,3.8,False,False,False,0,2026-03-19,14,Mobile
CHK01251,CRE0111,PRD00598,Education & Online Courses,67,Added to Cart,Google,True,2.3,True,True,False,0,2025-09-23,10,Mobile
CHK01252,CRE0413,PRD01639,Photography & Videography,197,Payment Info,Direct,True,2.8,False,False,False,0,2025-12-06,8,Mobile
CHK01253,CRE0262,PRD00545,Personal Development,197,Final Review,Google,False,,False,False,False,0,2025-12-07,13,Tablet
CHK01254,CRE0467,PRD01401,Parenting & Family,97,Final Review,Google,True,3.9,False,False,False,0,2026-03-12,21,Mobile
CHK01255,CRE0392,PRD01387,Pet Care,297,Started Checkout,Google,False,,False,False,False,0,2026-01-08,1,Desktop
CHK01256,CRE0432,PRD01278,Business & Entrepreneurship,27,Payment Info,Google,True,3.7,False,False,False,0,2026-02-15,5,Mobile
CHK01257,CRE0562,PRD00906,Business & Entrepreneurship,47,Payment Info,Google,True,2.1,False,True,False,0,2026-02-17,11,Mobile
CHK01258,CRE0278,PRD00948,Sustainable Living,497,Started Checkout,YouTube,True,1.8,False,True,False,0,2025-12-31,16,Desktop
CHK01259,CRE0502,PRD00051,Business & Entrepreneurship,497,Added to Cart,Direct,True,0.9,True,False,False,0,2026-01-24,14,Desktop
CHK01260,CRE0270,PRD02273,Photography & Videography,127,Started Checkout,Email,True,1.2,True,False,False,0,2025-10-23,3,Mobile
CHK01261,CRE0289,PRD00280,Food & Cooking,9,Final Review,YouTube,False,,False,False,False,0,2025-11-16,1,Desktop
CHK01262,CRE0477,PRD01915,Comedy & Entertainment,497,Added to Cart,YouTube,False,,False,False,False,0,2026-02-14,18,Tablet
CHK01263,CRE0432,PRD00555,Photography & Videography,97,Started Checkout,Google,True,1.9,False,True,False,0,2025-09-25,0,Desktop
CHK01264,CRE0509,PRD01617,Home Decor & Interior Design,297,Payment Info,Instagram,True,1.7,True,False,True,297,2025-12-03,2,Mobile
CHK01265,CRE0071,PRD00418,Home Decor & Interior Design,47,Started Checkout,YouTube,True,2.3,True,True,False,0,2026-01-05,12,Mobile
CHK01266,CRE0494,PRD01474,Food & Cooking,127,Started Checkout,YouTube,True,0.8,True,True,True,127,2025-12-06,5,Mobile
CHK01267,CRE0222,PRD02066,Home Decor & Interior Design,9,Started Checkout,Google,True,2.2,True,True,True,9,2025-12-13,14,Desktop
CHK01268,CRE0401,PRD01369,Technology & Software,17,Final Review,Google,True,3.9,True,True,False,0,2025-11-30,22,Desktop
CHK01269,CRE0116,PRD00448,Comedy & Entertainment,497,Payment Info,Google,True,0.7,False,False,False,0,2026-01-03,23,Mobile
CHK01270,CRE0201,PRD00475,Education & Online Courses,9,Started Checkout,Instagram,True,2.4,False,False,False,0,2025-10-18,21,Tablet
CHK01271,CRE0121,PRD01429,Music & Audio Production,17,Added to Cart,Google,False,,False,False,False,0,2025-11-23,21,Desktop
CHK01272,CRE0273,PRD02165,Pet Care,127,Added to Cart,TikTok,True,1.4,True,True,False,0,2026-02-20,1,Desktop
CHK01273,CRE0272,PRD01139,Photography & Videography,17,Final Review,TikTok,True,2.8,True,True,False,0,2025-12-25,16,Mobile
CHK01274,CRE0198,PRD01087,Photography & Videography,47,Final Review,Instagram,True,1.9,True,False,False,0,2025-11-01,1,Mobile
CHK01275,CRE0564,PRD00267,Technology & Software,27,Payment Info,Email,True,1.2,True,False,False,0,2025-09-23,9,Mobile
CHK01276,CRE0227,PRD00158,Travel & Adventure,97,Started Checkout,Instagram,False,,False,False,False,0,2025-10-08,7,Desktop
CHK01277,CRE0484,PRD00489,Business & Entrepreneurship,497,Final Review,TikTok,True,1.2,False,False,False,0,2026-03-17,0,Tablet
CHK01278,CRE0319,PRD02328,Personal Development,9,Added to Cart,YouTube,True,1.7,True,False,False,0,2026-02-04,14,Mobile
CHK01279,CRE0355,PRD01189,Beauty & Fashion,97,Started Checkout,TikTok,True,3.5,False,False,False,0,2026-03-11,22,Tablet
CHK01280,CRE0134,PRD01451,Business & Entrepreneurship,197,Payment Info,Instagram,True,2.4,False,False,False,0,2026-02-26,9,Mobile
CHK01281,CRE0570,PRD01996,Sustainable Living,67,Added to Cart,Instagram,False,,False,False,False,0,2025-11-04,3,Desktop
CHK01282,CRE0169,PRD02178,Finance & Investing,9,Final Review,Google,True,1.9,True,False,False,0,2025-12-18,8,Tablet
CHK01283,CRE0131,PRD02202,Personal Development,297,Payment Info,Google,True,3.4,False,False,False,0,2025-10-06,12,Mobile
CHK01284,CRE0310,PRD02084,Science & Space,67,Added to Cart,TikTok,True,2.9,False,True,False,0,2025-09-30,4,Tablet
CHK01285,CRE0497,PRD00888,Music & Audio Production,27,Final Review,YouTube,True,3.3,True,True,True,27,2025-11-06,5,Mobile
CHK01286,CRE0056,PRD01830,Personal Development,127,Payment Info,Email,False,,False,False,False,0,2026-01-16,17,Mobile
CHK01287,CRE0585,PRD02080,Finance & Investing,197,Final Review,Instagram,True,3.1,True,False,True,197,2025-11-15,12,Desktop
CHK01288,CRE0587,PRD00876,Gaming & Esports,9,Final Review,TikTok,True,1.6,True,True,False,0,2026-02-25,5,Mobile
CHK01289,CRE0479,PRD00461,Pet Care,17,Final Review,Direct,True,1.4,False,False,False,0,2026-01-20,23,Desktop
CHK01290,CRE0337,PRD00611,Comedy & Entertainment,27,Final Review,Email,True,3.3,False,True,False,0,2025-10-17,14,Desktop
CHK01291,CRE0327,PRD00127,Music & Audio Production,67,Added to Cart,TikTok,True,1.6,True,False,False,0,2026-03-13,6,Tablet
CHK01292,CRE0174,PRD01794,Pet Care,17,Payment Info,YouTube,True,3.9,True,False,False,0,2025-12-30,0,Tablet
CHK01293,CRE0558,PRD02385,Parenting & Family,47,Payment Info,TikTok,True,0.5,False,False,False,0,2025-10-01,0,Mobile
CHK01294,CRE0308,PRD00261,Parenting & Family,497,Started Checkout,Instagram,True,2.0,True,False,False,0,2026-01-02,12,Tablet
CHK01295,CRE0049,PRD02181,Photography & Videography,127,Added to Cart,TikTok,True,3.2,True,False,False,0,2026-02-27,0,Mobile
CHK01296,CRE0285,PRD01911,Music & Audio Production,97,Final Review,Direct,True,2.2,True,True,False,0,2026-01-13,8,Mobile
CHK01297,CRE0103,PRD00186,Education & Online Courses,17,Started Checkout,Direct,True,3.7,True,True,False,0,2025-09-20,15,Tablet
CHK01298,CRE0003,PRD00458,Comedy & Entertainment,67,Final Review,Instagram,True,1.0,True,True,False,0,2026-02-22,18,Desktop
CHK01299,CRE0323,PRD02000,Photography & Videography,17,Started Checkout,Direct,False,,False,False,False,0,2026-03-08,5,Mobile
CHK01300,CRE0199,PRD01989,Pet Care,17,Final Review,TikTok,True,3.1,False,False,False,0,2026-01-19,13,Desktop
CHK01301,CRE0450,PRD00471,Parenting & Family,27,Added to Cart,YouTube,True,2.0,False,False,False,0,2026-01-28,14,Tablet
CHK01302,CRE0288,PRD00519,Personal Development,497,Added to Cart,Direct,False,,False,False,False,0,2026-02-01,9,Tablet
CHK01303,CRE0374,PRD00839,Finance & Investing,497,Added to Cart,Google,True,2.7,False,False,False,0,2026-01-22,19,Desktop
CHK01304,CRE0439,PRD01039,Technology & Software,197,Added to Cart,YouTube,True,2.8,True,False,False,0,2025-11-29,9,Desktop
CHK01305,CRE0585,PRD01476,Language Learning,37,Final Review,YouTube,False,,False,False,False,0,2026-01-31,15,Desktop
CHK01306,CRE0295,PRD01403,Gaming & Esports,497,Payment Info,Google,True,1.5,False,True,False,0,2026-01-04,22,Mobile
CHK01307,CRE0134,PRD00054,Sustainable Living,37,Payment Info,Instagram,True,0.7,False,False,False,0,2026-03-19,20,Desktop
CHK01308,CRE0539,PRD00138,Comedy & Entertainment,127,Final Review,TikTok,True,2.5,False,False,False,0,2025-12-07,16,Mobile
CHK01309,CRE0068,PRD00279,Sustainable Living,497,Final Review,Google,True,1.3,True,True,False,0,2025-10-29,5,Desktop
CHK01310,CRE0169,PRD00458,Music & Audio Production,17,Added to Cart,Direct,True,0.8,True,True,False,0,2025-12-08,8,Mobile
CHK01311,CRE0373,PRD00253,Sustainable Living,67,Payment Info,Direct,False,,False,False,False,0,2026-02-10,1,Mobile
CHK01312,CRE0190,PRD01076,Travel & Adventure,97,Started Checkout,Direct,True,1.0,True,True,False,0,2026-03-16,7,Desktop
CHK01313,CRE0445,PRD01613,Photography & Videography,127,Added to Cart,TikTok,True,1.5,False,True,False,0,2026-02-17,20,Mobile
CHK01314,CRE0373,PRD00051,Sustainable Living,127,Payment Info,Email,True,1.3,False,True,True,127,2025-11-19,10,Tablet
CHK01315,CRE0583,PRD02079,Business & Entrepreneurship,497,Added to Cart,Google,False,,False,False,False,0,2025-10-18,15,Mobile
CHK01316,CRE0216,PRD01986,Pet Care,497,Added to Cart,Direct,True,1.7,True,True,False,0,2025-11-02,7,Tablet
CHK01317,CRE0147,PRD00742,Technology & Software,9,Started Checkout,Email,True,2.0,False,True,False,0,2025-11-19,20,Desktop
CHK01318,CRE0013,PRD00991,Home Decor & Interior Design,197,Added to Cart,YouTube,False,,False,False,False,0,2026-01-29,11,Mobile
CHK01319,CRE0317,PRD01437,Parenting & Family,297,Final Review,Instagram,False,,False,False,False,0,2026-01-10,5,Tablet
CHK01320,CRE0159,PRD02140,Finance & Investing,17,Added to Cart,TikTok,True,1.4,True,True,False,0,2025-11-11,9,Tablet
CHK01321,CRE0477,PRD00187,Finance & Investing,37,Started Checkout,TikTok,True,3.7,False,False,True,37,2026-01-04,6,Mobile
CHK01322,CRE0104,PRD00299,Photography & Videography,297,Final Review,YouTube,True,0.6,False,False,False,0,2025-09-21,10,Tablet
CHK01323,CRE0373,PRD00447,Technology & Software,9,Final Review,YouTube,True,0.5,False,True,False,0,2026-01-31,22,Tablet
CHK01324,CRE0446,PRD00199,Beauty & Fashion,37,Started Checkout,YouTube,True,0.5,False,True,False,0,2026-02-03,4,Desktop
CHK01325,CRE0239,PRD01813,Personal Development,497,Payment Info,Direct,False,,False,False,False,0,2025-11-04,9,Mobile
CHK01326,CRE0209,PRD01246,Personal Development,127,Payment Info,Email,False,,False,False,False,0,2026-02-22,6,Mobile
CHK01327,CRE0296,PRD02198,Food & Cooking,17,Started Checkout,TikTok,False,,False,False,False,0,2025-12-25,11,Mobile
CHK01328,CRE0596,PRD02038,Technology & Software,47,Final Review,TikTok,True,1.2,False,False,False,0,2026-03-07,5,Mobile
CHK01329,CRE0338,PRD01761,Home Decor & Interior Design,97,Final Review,TikTok,True,2.0,True,True,False,0,2025-09-22,22,Mobile
CHK01330,CRE0131,PRD02338,Beauty & Fashion,9,Started Checkout,TikTok,False,,False,False,False,0,2025-12-26,8,Tablet
CHK01331,CRE0288,PRD00088,Language Learning,497,Final Review,TikTok,False,,False,False,False,0,2026-03-17,6,Tablet
CHK01332,CRE0257,PRD00017,Gaming & Esports,27,Started Checkout,TikTok,False,,False,False,False,0,2025-11-26,15,Tablet
CHK01333,CRE0354,PRD01865,Personal Development,17,Added to Cart,TikTok,False,,False,False,False,0,2025-10-19,2,Mobile
CHK01334,CRE0402,PRD01050,Pet Care,127,Added to Cart,TikTok,True,3.1,True,False,True,127,2025-11-19,2,Tablet
CHK01335,CRE0113,PRD02073,Beauty & Fashion,9,Started Checkout,Email,True,2.9,False,False,False,0,2025-12-24,11,Desktop
