creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0194,Home Decor & Interior Design,Substack,20,2025-08-07,450466,1974,0.4278,0.0536,0.52,0.916,0.0532,0.456,0.0075,5.5,21,89.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,21,2025-08-14,454656,6164,0.4239,0.0808,0.409,0.845,0.0217,0.277,0.0063,4.6,3,78.6,Safe,False
CRE0194,Home Decor & Interior Design,Substack,22,2025-08-21,443639,-4853,0.5435,0.0675,0.411,0.774,0.0371,0.374,0.0018,4.7,9,84.9,Safe,False
CRE0194,Home Decor & Interior Design,Substack,23,2025-08-28,453370,4878,0.5421,0.0578,0.478,0.824,0.0313,0.422,0.0058,3.4,0,84.0,Safe,False
CRE0194,Home Decor & Interior Design,Substack,24,2025-09-04,449967,1475,0.4898,0.1238,0.407,0.571,0.0301,0.546,0.0074,3.7,15,76.8,Safe,False
CRE0194,Home Decor & Interior Design,Substack,25,2025-09-11,441260,-7232,0.4727,0.0838,0.373,0.675,0.0556,0.338,0.0019,4.8,13,80.0,Safe,False
CRE0194,Home Decor & Interior Design,Substack,26,2025-09-18,450777,2285,0.4494,0.1221,0.375,0.835,0.0599,0.287,0.0034,4.7,5,80.1,Safe,False
CRE0194,Home Decor & Interior Design,Substack,27,2025-09-25,449916,1424,0.5068,0.136,0.453,0.67,0.0643,0.341,0.0015,1.5,3,77.8,Safe,False
CRE0194,Home Decor & Interior Design,Substack,28,2025-10-02,457425,8933,0.5368,0.0839,0.523,0.616,0.0667,0.51,0.006,3.1,18,82.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,29,2025-10-09,453026,4534,0.5427,0.1131,0.35,0.755,0.0459,0.368,0.0024,5.5,21,81.2,Safe,False
CRE0194,Home Decor & Interior Design,Substack,30,2025-10-16,451621,3129,0.4614,0.1241,0.461,0.826,0.0421,0.53,0.0066,4.6,3,87.2,Safe,False
CRE0194,Home Decor & Interior Design,Substack,31,2025-10-23,459768,11276,0.4307,0.125,0.344,0.797,0.0628,0.28,0.0022,3.1,0,75.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,32,2025-10-30,453175,4683,0.4844,0.1293,0.491,0.651,0.0603,0.389,0.0029,3.6,7,83.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,33,2025-11-06,449239,747,0.503,0.0834,0.408,0.79,0.0397,0.413,0.0021,1.9,0,80.3,Safe,False
CRE0194,Home Decor & Interior Design,Substack,34,2025-11-13,450773,2281,0.491,0.1299,0.385,0.803,0.0574,0.477,0.0025,2.5,11,82.1,Safe,False
CRE0194,Home Decor & Interior Design,Substack,35,2025-11-20,456907,8415,0.5435,0.1599,0.351,0.794,0.0287,0.365,0.0053,5.0,3,79.1,Safe,False
CRE0194,Home Decor & Interior Design,Substack,36,2025-11-27,452523,4031,0.5185,0.0938,0.437,0.834,0.0327,0.512,0.0046,5.2,16,88.9,Safe,False
CRE0194,Home Decor & Interior Design,Substack,37,2025-12-04,453029,4537,0.4184,0.118,0.497,0.644,0.0437,0.263,0.0073,5.0,4,78.3,Safe,False
CRE0194,Home Decor & Interior Design,Substack,38,2025-12-11,455898,7406,0.4211,0.0833,0.451,0.703,0.0484,0.334,0.0071,5.7,9,79.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,39,2025-12-18,455305,6813,0.5499,0.1416,0.52,0.766,0.0766,0.501,0.0075,2.0,11,81.8,Safe,False
CRE0194,Home Decor & Interior Design,Substack,40,2025-12-25,445818,-2674,0.5235,0.0538,0.427,0.577,0.0633,0.327,0.0076,5.5,13,75.1,Safe,False
CRE0194,Home Decor & Interior Design,Substack,41,2026-01-01,450062,1570,0.5486,0.1397,0.473,0.51,0.0677,0.529,0.0078,4.0,11,79.0,Safe,False
CRE0194,Home Decor & Interior Design,Substack,42,2026-01-08,453060,4568,0.4303,0.0837,0.446,0.69,0.0336,0.391,0.0064,3.2,3,77.8,Safe,False
CRE0194,Home Decor & Interior Design,Substack,43,2026-01-15,451318,2826,0.4841,0.1426,0.411,0.746,0.0701,0.41,0.005,2.2,10,77.2,Safe,False
CRE0194,Home Decor & Interior Design,Substack,44,2026-01-22,452257,3765,0.5078,0.0946,0.382,0.573,0.0674,0.264,0.004,5.8,8,74.5,Safe,False
CRE0194,Home Decor & Interior Design,Substack,45,2026-01-29,448273,-219,0.5029,0.1258,0.454,0.531,0.0469,0.277,0.0051,2.6,0,71.7,Safe,False
CRE0194,Home Decor & Interior Design,Substack,46,2026-02-05,446280,-2212,0.4255,0.1061,0.467,0.613,0.0601,0.421,0.0069,4.2,18,79.7,Safe,False
CRE0194,Home Decor & Interior Design,Substack,47,2026-02-12,448448,-44,0.5098,0.0685,0.408,0.888,0.0674,0.335,0.0038,2.3,18,79.0,Safe,False
CRE0194,Home Decor & Interior Design,Substack,48,2026-02-19,454270,5778,0.4688,0.1397,0.551,0.705,0.057,0.356,0.0039,2.4,0,80.7,Safe,False
CRE0194,Home Decor & Interior Design,Substack,49,2026-02-26,447703,-789,0.4395,0.0553,0.471,0.817,0.0536,0.309,0.0054,3.3,13,80.4,Safe,False
CRE0194,Home Decor & Interior Design,Substack,50,2026-03-05,455908,7416,0.4866,0.1115,0.519,0.771,0.0634,0.289,0.0025,4.7,2,86.0,Safe,False
CRE0194,Home Decor & Interior Design,Substack,51,2026-03-12,449686,1194,0.4734,0.1257,0.306,0.719,0.0548,0.362,0.0034,2.4,13,71.9,Safe,False
CRE0194,Home Decor & Interior Design,Substack,52,2026-03-19,453575,5083,0.4664,0.1227,0.439,0.859,0.0456,0.355,0.0064,4.4,10,82.2,Safe,False
CRE0195,Personal Development,YouTube,1,2025-03-27,388402,-1753,0.0345,0.0069,0.425,0.663,0.0033,0.285,0.0012,3.7,20,62.0,Watch,False
CRE0195,Personal Development,YouTube,2,2025-04-03,387881,-2274,0.0282,0.0046,0.323,0.78,0.0037,0.327,0.0017,2.2,21,56.1,Watch,False
CRE0195,Personal Development,YouTube,3,2025-04-10,394889,4734,0.029,0.0047,0.494,0.855,0.0021,0.537,0.0022,3.0,1,72.5,Safe,False
CRE0195,Personal Development,YouTube,4,2025-04-17,392745,2590,0.036,0.0103,0.493,0.615,0.0039,0.494,0.0063,4.2,2,68.0,Watch,False
CRE0195,Personal Development,YouTube,5,2025-04-24,391387,1232,0.0294,0.0042,0.402,0.834,0.0016,0.346,0.002,3.7,10,64.2,Watch,False
CRE0195,Personal Development,YouTube,6,2025-05-01,390856,701,0.0332,0.0049,0.452,0.608,0.0034,0.489,0.008,4.5,5,62.4,Watch,False
CRE0195,Personal Development,YouTube,7,2025-05-08,389611,-544,0.0294,0.0073,0.404,0.75,0.0027,0.257,0.0051,5.7,21,60.7,Watch,False
CRE0195,Personal Development,YouTube,8,2025-05-15,393612,3457,0.0359,0.0061,0.424,0.923,0.0033,0.384,0.0013,2.3,13,66.9,Watch,False
CRE0195,Personal Development,YouTube,9,2025-05-22,392407,2252,0.0291,0.0044,0.467,0.903,0.0021,0.479,0.0021,4.3,9,74.0,Safe,False
CRE0195,Personal Development,YouTube,10,2025-05-29,397540,7385,0.0272,0.0038,0.411,0.711,0.0033,0.419,0.0078,2.3,13,55.7,Watch,False
CRE0195,Personal Development,YouTube,11,2025-06-05,395961,5806,0.0328,0.006,0.304,0.637,0.0022,0.268,0.0036,2.0,15,48.8,Alert,False
CRE0195,Personal Development,YouTube,12,2025-06-12,394188,4033,0.0308,0.0063,0.391,0.678,0.0027,0.386,0.0077,3.9,6,57.3,Watch,False
CRE0195,Personal Development,YouTube,13,2025-06-19,396056,5901,0.0314,0.0087,0.504,0.695,0.0026,0.338,0.0073,2.8,4,60.8,Watch,False
CRE0195,Personal Development,YouTube,14,2025-06-26,385398,-4757,0.0328,0.0098,0.365,0.775,0.0034,0.458,0.0044,5.4,4,67.0,Watch,False
CRE0195,Personal Development,YouTube,15,2025-07-03,395127,4972,0.0284,0.0055,0.267,0.887,0.0031,0.41,0.003,4.6,5,61.8,Watch,False
CRE0195,Personal Development,YouTube,16,2025-07-10,393278,3123,0.0356,0.0062,0.441,0.685,0.0032,0.321,0.0041,1.8,15,57.4,Watch,False
CRE0195,Personal Development,YouTube,17,2025-07-17,390858,703,0.0322,0.0058,0.415,0.731,0.0041,0.253,0.0045,2.7,8,56.2,Watch,False
CRE0195,Personal Development,YouTube,18,2025-07-24,395625,5470,0.0277,0.0082,0.465,0.475,0.0023,0.431,0.0049,3.3,1,60.7,Watch,False
CRE0195,Personal Development,YouTube,19,2025-07-31,392913,2758,0.0348,0.0101,0.377,0.753,0.0036,0.463,0.004,3.5,14,64.8,Watch,False
CRE0195,Personal Development,YouTube,20,2025-08-07,388923,-1232,0.0305,0.0067,0.32,0.59,0.0029,0.549,0.0038,3.4,19,58.5,Watch,False
CRE0195,Personal Development,YouTube,21,2025-08-14,390499,344,0.0306,0.0072,0.419,0.645,0.004,0.348,0.0052,5.0,15,62.0,Watch,False
CRE0195,Personal Development,YouTube,22,2025-08-21,388454,-1701,0.0279,0.0073,0.351,0.587,0.0027,0.508,0.0065,3.4,2,57.5,Watch,False
CRE0195,Personal Development,YouTube,23,2025-08-28,391436,1281,0.0316,0.0054,0.473,0.759,0.0029,0.472,0.0069,5.4,8,68.2,Watch,False
CRE0195,Personal Development,YouTube,24,2025-09-04,393116,2961,0.0323,0.0039,0.518,0.705,0.0021,0.319,0.0044,3.5,11,62.8,Watch,False
CRE0195,Personal Development,YouTube,25,2025-09-11,388187,-1968,0.0333,0.0062,0.394,0.705,0.003,0.402,0.0043,2.1,9,58.2,Watch,False
CRE0195,Personal Development,YouTube,26,2025-09-18,400264,10109,0.0363,0.0038,0.33,0.897,0.004,0.345,0.002,2.2,9,58.7,Watch,False
CRE0195,Personal Development,YouTube,27,2025-09-25,391812,1657,0.0356,0.0067,0.391,0.856,0.0039,0.323,0.0036,4.0,11,63.4,Watch,False
CRE0195,Personal Development,YouTube,28,2025-10-02,393422,3267,0.0354,0.0058,0.433,0.888,0.0043,0.509,0.0077,1.6,21,62.2,Watch,False
CRE0195,Personal Development,YouTube,29,2025-10-09,394023,3868,0.0341,0.0079,0.599,0.713,0.0018,0.412,0.0065,2.0,6,62.3,Watch,False
CRE0195,Personal Development,YouTube,30,2025-10-16,392943,2788,0.0298,0.006,0.455,0.63,0.0016,0.446,0.0035,5.9,1,67.6,Watch,False
CRE0195,Personal Development,YouTube,31,2025-10-23,394796,4641,0.0345,0.0095,0.399,0.772,0.0043,0.275,0.0074,4.3,4,58.6,Watch,False
CRE0195,Personal Development,YouTube,32,2025-10-30,387913,-2242,0.035,0.0038,0.338,0.56,0.0038,0.37,0.0042,4.6,9,55.7,Watch,False
CRE0195,Personal Development,YouTube,33,2025-11-06,392159,2004,0.0351,0.0042,0.271,0.689,0.0043,0.528,0.0056,2.3,3,53.0,Alert,False
CRE0195,Personal Development,YouTube,34,2025-11-13,387922,-2233,0.0352,0.0037,0.511,0.805,0.0046,0.483,0.0042,3.4,9,69.7,Watch,False
CRE0195,Personal Development,YouTube,35,2025-11-20,384964,-5191,0.0329,0.0043,0.522,0.882,0.0046,0.394,0.0058,5.9,14,70.4,Safe,False
CRE0195,Personal Development,YouTube,36,2025-11-27,395544,5389,0.0354,0.0072,0.416,0.776,0.0046,0.317,0.0039,1.7,19,58.2,Watch,False
CRE0195,Personal Development,YouTube,37,2025-12-04,390530,375,0.0278,0.0075,0.408,0.7,0.0018,0.269,0.0058,6.0,1,59.7,Watch,False
CRE0195,Personal Development,YouTube,38,2025-12-11,385031,-5124,0.0281,0.0082,0.382,0.752,0.0039,0.268,0.0012,3.4,7,61.1,Watch,False
CRE0195,Personal Development,YouTube,39,2025-12-18,395441,5286,0.0329,0.0053,0.439,0.694,0.0017,0.388,0.006,5.7,15,63.6,Watch,False
CRE0195,Personal Development,YouTube,40,2025-12-25,392784,2629,0.0287,0.0069,0.475,0.82,0.0027,0.519,0.004,3.2,13,70.3,Safe,False
CRE0195,Personal Development,YouTube,41,2026-01-01,396244,6089,0.0283,0.0055,0.482,0.763,0.0038,0.357,0.0016,5.1,6,70.7,Safe,False
CRE0195,Personal Development,YouTube,42,2026-01-08,384095,-6060,0.0295,0.005,0.432,0.86,0.0028,0.492,0.0017,4.3,3,72.5,Safe,False
CRE0195,Personal Development,YouTube,43,2026-01-15,389948,-207,0.0278,0.0083,0.479,0.648,0.0022,0.274,0.0042,3.6,0,61.5,Watch,False
CRE0195,Personal Development,YouTube,44,2026-01-22,398088,7933,0.0349,0.004,0.376,0.795,0.0032,0.444,0.0076,4.8,7,61.6,Watch,False
CRE0195,Personal Development,YouTube,45,2026-01-29,396144,5989,0.0294,0.0088,0.452,0.727,0.0037,0.435,0.0079,3.0,4,61.8,Watch,False
CRE0195,Personal Development,YouTube,46,2026-02-05,388171,-1984,0.0301,0.0032,0.455,0.835,0.0017,0.295,0.0058,4.9,17,63.6,Watch,False
CRE0195,Personal Development,YouTube,47,2026-02-12,389894,-261,0.0318,0.0082,0.397,0.793,0.0031,0.349,0.0039,3.4,6,62.4,Watch,False
CRE0195,Personal Development,YouTube,48,2026-02-19,388403,-1752,0.0274,0.0045,0.383,0.765,0.004,0.375,0.0024,5.3,13,65.1,Watch,False
CRE0195,Personal Development,YouTube,49,2026-02-26,393111,2956,0.0283,0.0049,0.439,0.753,0.0031,0.288,0.0026,5.7,2,65.0,Watch,False
CRE0195,Personal Development,YouTube,50,2026-03-05,393333,3178,0.036,0.0079,0.39,0.607,0.0022,0.26,0.0032,3.8,1,57.0,Watch,False
CRE0195,Personal Development,YouTube,51,2026-03-12,389814,-341,0.0347,0.0047,0.462,0.777,0.002,0.534,0.0068,4.0,12,66.7,Watch,False
CRE0195,Personal Development,YouTube,52,2026-03-19,396783,6628,0.0346,0.005,0.37,0.816,0.0045,0.345,0.0053,2.8,17,57.5,Watch,False
CRE0196,Science & Space,Substack,1,2025-03-27,92074,1666,0.4106,0.0662,0.348,0.683,0.0209,0.487,0.0054,2.7,17,75.7,Safe,False
CRE0196,Science & Space,Substack,2,2025-04-03,90641,233,0.3821,0.0902,0.365,0.656,0.0399,0.404,0.0065,1.8,5,70.6,Safe,False
CRE0196,Science & Space,Substack,3,2025-04-10,91240,832,0.3199,0.0338,0.517,0.664,0.0285,0.334,0.0051,1.9,13,70.5,Safe,False
CRE0196,Science & Space,Substack,4,2025-04-17,91229,821,0.3056,0.0352,0.426,0.796,0.028,0.362,0.0047,4.1,12,75.7,Safe,False
CRE0196,Science & Space,Substack,5,2025-04-24,90540,132,0.3376,0.0514,0.401,0.659,0.0471,0.453,0.0059,2.7,8,76.3,Safe,False
CRE0196,Science & Space,Substack,6,2025-05-01,90967,559,0.4065,0.0572,0.409,0.878,0.0236,0.436,0.007,2.4,13,78.9,Safe,False
CRE0196,Science & Space,Substack,7,2025-05-08,90027,-381,0.3415,0.0689,0.461,0.674,0.0497,0.488,0.0073,5.9,16,83.9,Safe,False
CRE0196,Science & Space,Substack,8,2025-05-15,90651,243,0.3479,0.0453,0.414,0.572,0.0365,0.458,0.0079,5.2,14,76.1,Safe,False
CRE0196,Science & Space,Substack,9,2025-05-22,90876,468,0.3902,0.0676,0.306,0.692,0.0382,0.307,0.0048,2.3,4,68.2,Watch,False
CRE0196,Science & Space,Substack,10,2025-05-29,88733,-1675,0.3218,0.0787,0.503,0.709,0.0235,0.322,0.0068,4.4,5,80.8,Safe,False
CRE0196,Science & Space,Substack,11,2025-06-05,92475,2067,0.3452,0.0651,0.368,0.718,0.0425,0.35,0.0079,3.6,6,72.6,Safe,False
CRE0196,Science & Space,Substack,12,2025-06-12,91783,1375,0.3559,0.0891,0.371,0.729,0.0222,0.292,0.0064,1.6,3,68.7,Watch,False
CRE0196,Science & Space,Substack,13,2025-06-19,90605,197,0.3832,0.0841,0.375,0.816,0.0553,0.27,0.005,2.5,20,73.2,Safe,False
CRE0196,Science & Space,Substack,14,2025-06-26,91111,703,0.3091,0.0562,0.303,0.862,0.0409,0.46,0.0039,5.2,12,82.3,Safe,False
CRE0196,Science & Space,Substack,15,2025-07-03,90183,-225,0.3284,0.096,0.459,0.606,0.0169,0.27,0.007,3.2,18,72.6,Safe,False
CRE0196,Science & Space,Substack,16,2025-07-10,90170,-238,0.3997,0.058,0.388,0.518,0.0356,0.47,0.0029,5.6,18,81.0,Safe,False
CRE0196,Science & Space,Substack,17,2025-07-17,91523,1115,0.3523,0.0547,0.643,0.596,0.0461,0.362,0.0047,5.8,19,83.1,Safe,False
CRE0196,Science & Space,Substack,18,2025-07-24,89224,-1184,0.3518,0.055,0.495,0.731,0.0271,0.321,0.0076,4.8,1,81.0,Safe,False
CRE0196,Science & Space,Substack,19,2025-07-31,92309,1901,0.3829,0.053,0.4,0.567,0.0216,0.298,0.0019,3.8,1,76.0,Safe,False
CRE0196,Science & Space,Substack,20,2025-08-07,90660,252,0.3689,0.0874,0.458,0.679,0.0483,0.395,0.006,4.0,10,80.3,Safe,False
CRE0196,Science & Space,Substack,21,2025-08-14,91106,698,0.3141,0.0808,0.442,0.951,0.045,0.269,0.0064,3.3,4,79.4,Safe,False
CRE0196,Science & Space,Substack,22,2025-08-21,90693,285,0.3103,0.0493,0.439,0.516,0.0158,0.421,0.0026,5.6,3,82.0,Safe,False
CRE0196,Science & Space,Substack,23,2025-08-28,90293,-115,0.3162,0.0772,0.498,0.728,0.0456,0.492,0.0076,5.9,17,86.6,Safe,False
CRE0196,Science & Space,Substack,24,2025-09-04,89991,-417,0.3935,0.0824,0.55,0.511,0.039,0.523,0.0053,5.8,5,84.9,Safe,False
CRE0196,Science & Space,Substack,25,2025-09-11,89818,-590,0.3936,0.0796,0.403,0.662,0.0588,0.526,0.0053,3.7,21,80.5,Safe,False
CRE0196,Science & Space,Substack,26,2025-09-18,91181,773,0.3489,0.0804,0.324,0.596,0.0214,0.267,0.0012,4.7,20,74.3,Safe,False
CRE0196,Science & Space,Substack,27,2025-09-25,90792,384,0.4106,0.0977,0.472,0.676,0.0246,0.367,0.004,5.2,20,84.1,Safe,False
CRE0196,Science & Space,Substack,28,2025-10-02,89945,-463,0.3113,0.0827,0.482,0.861,0.0429,0.486,0.0013,5.2,6,94.6,Safe,False
CRE0196,Science & Space,Substack,29,2025-10-09,89855,-553,0.3827,0.1021,0.594,0.714,0.0565,0.251,0.003,5.4,9,83.8,Safe,False
CRE0196,Science & Space,Substack,30,2025-10-16,91010,602,0.3405,0.053,0.415,0.801,0.0427,0.516,0.0021,3.5,20,86.7,Safe,False
CRE0196,Science & Space,Substack,31,2025-10-23,90545,137,0.31,0.088,0.444,0.892,0.0229,0.312,0.0037,4.2,9,84.1,Safe,False
CRE0196,Science & Space,Substack,32,2025-10-30,91838,1430,0.319,0.0763,0.417,0.909,0.02,0.33,0.0016,3.1,1,83.5,Safe,False
CRE0196,Science & Space,Substack,33,2025-11-06,89358,-1050,0.3395,0.061,0.37,0.67,0.0303,0.254,0.0037,3.8,17,73.4,Safe,False
CRE0196,Science & Space,Substack,34,2025-11-13,87985,-2423,0.2245,0.023,0.295,0.521,0.0239,0.385,0.0159,2.1,23,50.1,Alert,True
CRE0196,Science & Space,Substack,35,2025-11-20,88829,-1579,0.1986,0.0484,0.357,0.374,0.0193,0.245,0.0151,1.1,13,54.2,Alert,True
CRE0196,Science & Space,Substack,36,2025-11-27,86439,-3969,0.207,0.0228,0.367,0.65,0.018,0.275,0.018,3.9,15,56.5,Watch,True
CRE0196,Science & Space,Substack,37,2025-12-04,88852,-1556,0.2291,0.0675,0.305,0.471,0.0152,0.181,0.0109,1.8,25,53.7,Alert,True
CRE0196,Science & Space,Substack,38,2025-12-11,87179,-3229,0.2217,0.0241,0.291,0.501,0.013,0.374,0.0143,2.4,27,50.2,Alert,True
CRE0196,Science & Space,Substack,39,2025-12-18,89803,-605,0.2435,0.056,0.081,0.501,0.0168,0.373,0.0167,1.8,14,48.9,Alert,True
CRE0196,Science & Space,Substack,40,2025-12-25,87578,-2830,0.2424,0.0565,0.294,0.161,0.0163,0.196,0.0176,2.2,14,48.2,Alert,True
CRE0196,Science & Space,Substack,41,2026-01-01,88470,-1938,0.2291,0.0366,0.331,0.655,0.0342,0.264,0.0178,1.1,29,54.4,Alert,True
CRE0196,Science & Space,Substack,42,2026-01-08,86669,-3739,0.2414,0.0615,0.234,0.578,0.0352,0.295,0.0126,2.2,20,56.5,Watch,True
CRE0196,Science & Space,Substack,43,2026-01-15,89868,-540,0.371,0.08,0.354,0.728,0.0302,0.411,0.0068,5.9,3,77.8,Safe,False
CRE0196,Science & Space,Substack,44,2026-01-22,91743,1335,0.3935,0.0499,0.422,0.739,0.0362,0.388,0.0059,4.8,1,81.2,Safe,False
CRE0196,Science & Space,Substack,45,2026-01-29,90917,509,0.3396,0.0729,0.423,0.773,0.0214,0.527,0.0048,4.4,14,85.6,Safe,False
CRE0196,Science & Space,Substack,46,2026-02-05,91492,1084,0.344,0.0994,0.382,0.747,0.0404,0.547,0.0052,2.3,14,78.4,Safe,False
CRE0196,Science & Space,Substack,47,2026-02-12,91562,1154,0.364,0.0868,0.393,0.831,0.0452,0.269,0.0032,2.2,2,75.5,Safe,False
CRE0196,Science & Space,Substack,48,2026-02-19,92865,2457,0.381,0.0414,0.372,0.737,0.0394,0.511,0.0054,2.9,18,75.3,Safe,False
CRE0196,Science & Space,Substack,49,2026-02-26,89500,-908,0.351,0.0887,0.47,0.815,0.0229,0.507,0.0034,3.1,21,87.6,Safe,False
CRE0196,Science & Space,Substack,50,2026-03-05,92015,1607,0.3969,0.0811,0.37,0.862,0.0433,0.481,0.0056,4.1,8,82.8,Safe,False
CRE0196,Science & Space,Substack,51,2026-03-12,93319,2911,0.3532,0.1013,0.482,0.584,0.0477,0.438,0.0063,1.6,5,75.8,Safe,False
CRE0196,Science & Space,Substack,52,2026-03-19,90281,-127,0.3102,0.0616,0.539,0.579,0.0264,0.538,0.0075,2.9,5,79.9,Safe,False
CRE0197,Science & Space,Twitter/X,1,2025-03-27,213272,2022,0.0184,0.0034,0.427,0.645,0.0015,0.474,0.0075,3.0,12,58.3,Watch,False
CRE0197,Science & Space,Twitter/X,2,2025-04-03,216948,5698,0.0229,0.0057,0.402,0.714,0.0025,0.536,0.0064,3.2,10,61.7,Watch,False
CRE0197,Science & Space,Twitter/X,3,2025-04-10,212615,1365,0.0204,0.0042,0.393,0.702,0.0027,0.505,0.0076,4.1,10,61.0,Watch,False
CRE0197,Science & Space,Twitter/X,4,2025-04-17,215229,3979,0.0177,0.0033,0.433,0.776,0.0011,0.537,0.006,5.5,0,67.5,Watch,False
CRE0197,Science & Space,Twitter/X,5,2025-04-24,210985,-265,0.0204,0.0028,0.409,0.645,0.0025,0.462,0.0063,2.3,21,56.6,Watch,False
CRE0197,Science & Space,Twitter/X,6,2025-05-01,215790,4540,0.0229,0.0033,0.467,0.568,0.0024,0.434,0.0078,3.0,3,57.2,Watch,False
CRE0197,Science & Space,Twitter/X,7,2025-05-08,212171,921,0.0216,0.0026,0.447,0.537,0.0031,0.532,0.0066,2.7,14,57.9,Watch,False
CRE0197,Science & Space,Twitter/X,8,2025-05-15,215619,4369,0.0199,0.0027,0.341,0.498,0.0026,0.545,0.0016,2.7,3,56.9,Watch,False
CRE0197,Science & Space,Twitter/X,9,2025-05-22,211762,512,0.0216,0.0052,0.458,0.811,0.003,0.359,0.0034,3.5,11,65.6,Watch,False
CRE0197,Science & Space,Twitter/X,10,2025-05-29,213395,2145,0.0225,0.0026,0.49,0.684,0.0028,0.471,0.0076,2.2,6,60.1,Watch,False
CRE0197,Science & Space,Twitter/X,11,2025-06-05,212340,1090,0.0199,0.0045,0.404,0.842,0.003,0.45,0.0014,2.7,12,66.3,Watch,False
CRE0197,Science & Space,Twitter/X,12,2025-06-12,210614,-636,0.0213,0.0026,0.379,0.666,0.0012,0.272,0.0049,3.9,12,54.4,Alert,False
CRE0197,Science & Space,Twitter/X,13,2025-06-19,210895,-355,0.0219,0.0062,0.472,0.75,0.0011,0.428,0.0049,4.5,12,68.0,Watch,False
CRE0197,Science & Space,Twitter/X,14,2025-06-26,209732,-1518,0.0172,0.0021,0.286,0.834,0.0018,0.408,0.0047,2.7,18,54.8,Alert,False
CRE0197,Science & Space,Twitter/X,15,2025-07-03,211985,735,0.0202,0.0052,0.367,0.74,0.0016,0.287,0.0041,2.7,9,55.1,Watch,False
CRE0197,Science & Space,Twitter/X,16,2025-07-10,215865,4615,0.0207,0.0027,0.426,0.696,0.0026,0.436,0.0029,2.8,19,62.1,Watch,False
CRE0197,Science & Space,Twitter/X,17,2025-07-17,211446,196,0.0205,0.0029,0.402,0.733,0.0027,0.458,0.0048,2.7,13,60.3,Watch,False
CRE0197,Science & Space,Twitter/X,18,2025-07-24,214825,3575,0.0189,0.0042,0.385,0.688,0.0016,0.314,0.0038,2.9,3,56.1,Watch,False
CRE0197,Science & Space,Twitter/X,19,2025-07-31,210867,-383,0.0198,0.0031,0.43,0.581,0.0019,0.467,0.0011,5.1,20,67.3,Watch,False
CRE0197,Science & Space,Twitter/X,20,2025-08-07,213434,2184,0.0184,0.0042,0.323,0.729,0.0025,0.495,0.0031,3.1,0,60.4,Watch,False
CRE0197,Science & Space,Twitter/X,21,2025-08-14,213608,2358,0.02,0.0047,0.409,0.698,0.0014,0.356,0.0039,2.3,8,57.7,Watch,False
CRE0197,Science & Space,Twitter/X,22,2025-08-21,209381,-1869,0.0208,0.0033,0.361,0.653,0.0027,0.357,0.0032,4.9,20,59.7,Watch,False
CRE0197,Science & Space,Twitter/X,23,2025-08-28,209014,-2236,0.0185,0.005,0.309,0.604,0.0014,0.531,0.0028,2.8,13,57.3,Watch,False
CRE0197,Science & Space,Twitter/X,24,2025-09-04,216722,5472,0.0195,0.0036,0.448,0.795,0.0014,0.418,0.0057,3.3,0,63.2,Watch,False
CRE0197,Science & Space,Twitter/X,25,2025-09-11,209686,-1564,0.019,0.0045,0.41,0.752,0.0023,0.437,0.0063,3.8,15,61.8,Watch,False
CRE0197,Science & Space,Twitter/X,26,2025-09-18,215201,3951,0.0176,0.0051,0.405,0.616,0.002,0.377,0.0062,3.5,5,56.7,Watch,False
CRE0197,Science & Space,Twitter/X,27,2025-09-25,216522,5272,0.0212,0.0028,0.461,0.786,0.0017,0.404,0.005,3.4,9,63.8,Watch,False
CRE0197,Science & Space,Twitter/X,28,2025-10-02,210015,-1235,0.0204,0.0046,0.355,0.825,0.0014,0.253,0.0072,5.3,0,56.5,Watch,False
CRE0197,Science & Space,Twitter/X,29,2025-10-09,214011,2761,0.022,0.0031,0.428,0.749,0.0027,0.425,0.0027,1.7,15,61.1,Watch,False
CRE0197,Science & Space,Twitter/X,30,2025-10-16,209635,-1615,0.013,0.0028,0.164,0.346,0.0007,0.381,0.0133,2.1,29,31.9,Critical,True
CRE0197,Science & Space,Twitter/X,31,2025-10-23,211437,187,0.0123,0.0031,0.321,0.236,0.0007,0.208,0.0104,1.4,18,31.0,Critical,True
CRE0197,Science & Space,Twitter/X,32,2025-10-30,207002,-4248,0.0121,0.0027,0.194,0.598,0.0006,0.272,0.0059,3.4,22,41.8,Alert,True
CRE0197,Science & Space,Twitter/X,33,2025-11-06,203523,-7727,0.011,0.0032,0.301,0.475,0.0011,0.37,0.0057,3.7,17,48.6,Alert,True
CRE0197,Science & Space,Twitter/X,34,2025-11-13,207430,-3820,0.0121,0.0013,0.265,0.452,0.0018,0.196,0.0098,1.3,22,31.5,Critical,True
